row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,40.030.097.600,-,40030097600.0,
Công ty Cổ phần Đầu tư Xây dựng Hoà Lâm,Công ty Cổ phần Đầu tư Xây dựng Hoà Lâm,Công ty Cổ phần Đầu tư Xây dựng Hoà Lâm,33.708.424.709,7.820.790.836,33708424709.0,7820790836.0
Công ty Cổ phần Đầu tư Xuân Phúc,Công ty Cổ phần Đầu tư Xuân Phúc,Công ty Cổ phần Đầu tư Xuân Phúc,44.346.733.525,7.539.710.782,44346733525.0,7539710782.0
Công ty Cổ phần Đầu tư và Phát trên Nhà Hà Nội số 41,Công ty Cổ phần Đầu tư và Phát trên Nhà Hà Nội số 41,Công ty Cổ phần Đầu tư và Phát trên Nhà Hà Nội số 41,193.043.322,300.000.000.000,193043322.0,300000000000.0
Công ty Cổ phần Tư vấn Đầu tư Xây dựng Bắc Ái,Công ty Cổ phần Tư vấn Đầu tư Xây dựng Bắc Ái,Công ty Cổ phần Tư vấn Đầu tư Xây dựng Bắc Ái,-,125.395.006.000,,125395006000.0
Công ty Cổ phần Xây dựng COTECCONS,Công ty Cổ phần Xây dựng COTECCONS,Công ty Cổ phần Xây dựng COTECCONS,37.134.023.131,-,37134023131.0,
Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,179.330.739.731,73.670.738.491,179330739731.0,73670738491.0
Phải trả người bán là các bên liên quan(Chỉ tiết tại Thuyết minh số 31),Phải trả người bán là các bên liên quan(Chỉ tiết tại Thuyết minh số 31),Phải trả người bán là các bên liên quan(Chỉ tiết tại Thuyết minh số 31),5.780.244.002,16.145.616.681,5780244002.0,16145616681.0
,,,340.523.306.020,530.571.862.790,340523306020.0,530571862790.0
