row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,,
Công ty Cổ phần Đầu tư Xây dựng Bắc Ái,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Đầu tư Xây dựng Bắc Ái,Công ty Cổ phần Đầu tư Xây dựng Bắc Ái,40.331.462.450,-,40331462450.0,
Công ty Cổ phần Xây dựng số 9,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Xây dựng số 9,Công ty Cổ phần Xây dựng số 9,-,351.425.500,,351425500.0
Công ty Cổ phần Đầu tư Xây dựng Hoà Lâm,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Đầu tư Xây dựng Hoà Lâm,Công ty Cổ phần Đầu tư Xây dựng Hoà Lâm,1.004.915.400,24.708.568.000,1004915400.0,24708568000.0
Công ty Cổ phần Đầu tư AMICO,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Đầu tư AMICO,Công ty Cổ phần Đầu tư AMICO,1.441.141.646,7.535.677.050,1441141646.0,7535677050.0
Công ty Cổ phần Xây dựng COTECCONS,Trả trước cho người bán ngắn hạn > Công ty Cổ phần Xây dựng COTECCONS,Công ty Cổ phần Xây dựng COTECCONS,-,39.048.809.307,,39048809307.0
Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,Trả trước cho người bán ngắn hạn > Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,-,22.496.611.200,,22496611200.0
Các khoản trả trước cho người bán khác,Trả trước cho người bán ngắn hạn > Các khoản trả trước cho người bán khác,Các khoản trả trước cho người bán khác,66.623.471.589,62.842.377.533,66623471589.0,62842377533.0
Trả trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 31),Trả trước cho người bán ngắn hạn > Trả trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 31),Trả trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 31),587.525.000,84.186.000,587525000.0,84186000.0
,,,109.988.516.085,157.067.654.590,109988516085.0,157067654590.0
