row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Đến 1 năm,Đến 1 năm,Đến 1 năm,5.544.000.000,5.544.000.000,5544000000.0,5544000000.0
Trên 1 đến 5 năm,Trên 1 đến 5 năm,Trên 1 đến 5 năm,22.176.000.000,22.176.000.000,22176000000.0,22176000000.0
Trên 5 năm,Trên 5 năm,Trên 5 năm,40.194.000.000,45.738.000.000,40194000000.0,45738000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,67.914.000.000,73.458.000.000,67914000000.0,73458000000.0
