row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnMay Tiến Phát,Công ty Cổ phầnMay Tiến Phát,Công ty Cổ phầnMay Tiến Phát,Công tyliên kết,Gốc cho vayThu hồi gốccho vayLãi cho vayLợi nhuậnhợp tácCung cấp dịch vụMua dịch vụGốc đi vayChia cổ tứcGớp vốn,425.278.000.000677.868.000.00046.688.889.89691.360.548.0006.166.215.8883.205.702.4562.180.000.000236.923.198-,1.494.939.000.0001.590.623.250.00085.959.730.99711.812.315.0687.663.282.0614.270.976.4003.523.555.530-31.631.966.650,,,,
Công ty Cổ phầnĐầu tư ThànhThành Công,Công ty Cổ phầnMay Tiến Phát > Công ty Cổ phầnĐầu tư ThànhThành Công,Công ty Cổ phầnĐầu tư ThànhThành Công,Cổ đông lớn,Gốc đi vayHoàn trả gốcđi vayMua hàng hóaMua dịch vụChi phí lãi vayLãi cho vayCung cấp dịch vụ,106.700.000.00048.000.000.00016.001.546.40217.343.483.9401.391.334.248858.000.001120.745.889,-7.604.139.777-104.200.000,,,1.0670000000048e+72,
Công ty Cổ phầnĐầu tư Xây dựng Long An - IDICO,Công ty Cổ phầnMay Tiến Phát > Công ty Cổ phầnĐầu tư Xây dựng Long An - IDICO,Công ty Cổ phầnĐầu tư Xây dựng Long An - IDICO,Công tyliên kết,Cổ tứcđược chia,3.693.600.000,3.693.600.000,,,3693600000.0,3693600000.0
