row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,3.690.870.253.281,3.074.821.910.075,,,3690870253281.0,3074821910075.0
210,210,210,I. Các khoản phải thu dài hạn,,1.267.057.114.213,1.061.098.085.640,,,1267057114213.0,1061098085640.0
212,212,212,1. Trả trước cho người bán dài hạn,,,696.817.582,,,,696817582.0
216,216,216,2. Phải thu dài hạn khác,9,1.267.057.114.213,1.060.401.268.058,,9.0,1267057114213.0,1060401268058.0
220,220,220,II. Tài sản cố định,,204.134.068.032,206.981.143.584,,,204134068032.0,206981143584.0
221,221,221,1. Tài sản cố định hữu hình,12,1.288.052.476,2.410.285.509,,12.0,1288052476.0,2410285509.0
222,222,222,Nguyên giá,,14.201.778.298,15.831.326.449,,,14201778298.0,15831326449.0
223,223,223,Giá trị khấu hao lũy kế,,(12.913.725.822),(13.421.040.940),,,-12913725822.0,-13421040940.0
224,224,224,2. Tài sản cố định thuê tài chính,13,4.068.255.000,2.180.785.344,,13.0,4068255000.0,2180785344.0
225,225,225,Nguyên giá,,4.963.043.637,2.426.950.909,,,4963043637.0,2426950909.0
226,226,226,Giá trị hao mòn lũy kế,,(894.788.637),(246.165.565),,,-894788637.0,-246165565.0
227,227,227,3. Tài sản cố định vô hình,14,198.777.760.556,202.390.072.731,,14.0,198777760556.0,202390072731.0
228,228,228,Nguyên giá,,230.598.515.615,231.550.780.212,,,230598515615.0,231550780212.0
229,229,229,Giá trị hao mòn lũy kế,,(31.820.755.059),(29.160.707.481),,,-31820755059.0,-29160707481.0
230,230,230,III. Bất động sản đầu tư,15,892.125.021.127,604.547.333.304,,15.0,892125021127.0,604547333304.0
231,231,231,1. Nguyên giá,,990.146.280.377,674.101.555.753,,,990146280377.0,674101555753.0
232,232,232,2. Giá trị khấu hao lũy kế,,(98.021.259.250),(69.554.222.449),,,-98021259250.0,-69554222449.0
240,240,240,IV. Tài sản dở dang dài hạn,,330.900.000,2.757.775.000,,,330900000.0,2757775000.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,16,330.900.000,2.757.775.000,,16.0,330900000.0,2757775000.0
250,250,250,V. Đầu tư tài chính dài hạn,17,1.004.524.300.624,874.821.023.292,,17.0,1004524300624.0,874821023292.0
252,252,252,1. Đầu tư vào công ty liên kết,,116.481.688.431,114.893.304.688,,,116481688431.0,114893304688.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,883.702.387.584,755.519.262.584,,,883702387584.0,755519262584.0
254,254,254,3. Dự phòng cho đầu tư dài hạn,,(659.775.391),(591.543.980),,,-659775391.0,-591543980.0
255,255,255,4. Đầu tư nằm giữ đến ngày đáo hạn,,5.000.000.000,5.000.000.000,,,5000000000.0,5000000000.0
260,260,260,VI. Tài sản dài hạn khác,,322.698.849.285,324.616.549.255,,,322698849285.0,324616549255.0
261,261,261,1. Chi phí trả trước dài hạn,11,246.015.868.458,234.449.445.189,,11.0,246015868458.0,234449445189.0
262,262,262,2. Tài sản thuế hoãn lại,33.3,2.520.303.014,2.520.303.014,,333.0,2520303014.0,2520303014.0
269,269,269,3. Lợi thế thương mại,18,74.162.677.813,87.646.801.052,,18.0,74162677813.0,87646801052.0
270,270,270,TỔNG CỘNG TÀI SẢN,,9.691.275.952.113,9.797.263.075.307,,,9691275952113.0,9797263075307.0
