row_label_raw,row_label_full,Tên công ty,Tỉnh trạng,Lĩnh vực kinh doanh,Số cuối năm > Tỷ lệ sở hữu (%),Số cuối năm > Tỷ lệ biểu quyết (%),Số cuối năm > Giá trị ghi sổ VND,Số đầu năm > Tỷ lệ sở hữu (%),Số đầu năm > Tỷ lệ biểu quyết (%),Số đầu năm > Giá trị ghi sổ VND,numeric__Tỉnh trạng,numeric__Lĩnh vực kinh doanh,numeric__Số cuối năm > Tỷ lệ sở hữu (%),numeric__Số cuối năm > Tỷ lệ biểu quyết (%),numeric__Số cuối năm > Giá trị ghi sổ VND,numeric__Số đầu năm > Tỷ lệ sở hữu (%),numeric__Số đầu năm > Tỷ lệ biểu quyết (%),numeric__Số đầu năm > Giá trị ghi sổ VND
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Đang hoạt động,Bất động sản và dịch vụ thương mại,"22,51","22,51",76.819.791.877,"22,51","22,51",70.068.263.987,,,22.51,22.51,76819791877.0,22.51,22.51,70068263987.0
Công ty Cổ phần Đầu tư Xây dựng Long An – IDICO,Công ty Cổ phần Đầu tư Xây dựng Long An – IDICO,Công ty Cổ phần Đầu tư Xây dựng Long An – IDICO,Đang hoạt động,Bất động sản và dịch vụ thương mại,"23,98",24,39.473.613.063,"23,98",24,34.716.404.145,,,23.98,24.0,39473613063.0,23.98,24.0,34716404145.0
Công ty Cổ phần Đầu tư SVG (i),Công ty Cổ phần Đầu tư SVG (i),Công ty Cổ phần Đầu tư SVG (i),Đang hoạt động,Sản xuất và xây dựng,"50,00","49,89",188.283.491,"50,00","49,89",189.823.491,,,50.0,49.89,188283491.0,50.0,49.89,189823491.0
"Công ty Cổ phần Đầu tư Địa ốc Kim Thành (""Công ty Kim Thành"") (ii)","Công ty Cổ phần Đầu tư Địa ốc Kim Thành (""Công ty Kim Thành"") (ii)","Công ty Cổ phần Đầu tư Địa ốc Kim Thành (""Công ty Kim Thành"") (ii)",Đang hoạt động,Bất động sản,-,-,-,"48,00","48,00",9.918.813.065,,,,,,48.0,48.0,9918813065.0
,,,,,,,116.481.688.431,,,114.893.304.688,,,,,116481688431.0,,,114893304688.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,,,,,,
"(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.","(i) Mặc dù tỷ lệ sở hữu của Tập đoàn tại Công ty Cổ phần Đầu tư SVG là 50%, dưa trên thỏa thuận của các cổ đông, quyền biểu quyết của Tập đoàn không tương ứng với tỷ lệ sở hữu và Tập đoàn không có quyền kiểm soát. Do đó, Tập đoàn đã phân loại khoản đầu tư này như khoản đầu tư vào công ty liên kết trong báo cáo tài chính hợp nhất.",,,,,,,,
"(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.","(ii) Vào ngày 11 tháng 8 năm 2022, Công ty Kim Thành đã ra thông báo giải thể. Theo đó, Công ty Kim Thành không còn là công ty liên kết của Công ty.",,,,,,,,
"Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dưa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.",,,,,,,,
