row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Đến 1 năm,Đến 1 năm,Đến 1 năm,96.969.712.814,116.524.250.581,96969712814.0,116524250581.0
Trên 1 đến 5 năm,Trên 1 đến 5 năm,Trên 1 đến 5 năm,340.720.261.922,384.768.753.535,340720261922.0,384768753535.0
Trên 5 năm,Trên 5 năm,Trên 5 năm,667.448.757.819,727.265.876.375,667448757819.0,727265876375.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,1.105.138.732.556,1.228.558.880.491,1105138732556.0,1228558880491.0
