row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tỷ lệ sở hữu,Giá gốc đầu tư (VND),Dự phòng sở hữu,Tỷ lệ sở hữu,Giá gốc đầu tư (VND),Dự phòng,,,,,,
Công ty Cổ phầnKhu Công nghiệpThành ThànhCông (i),Công ty Cổ phầnKhu Công nghiệpThành ThànhCông (i),Công ty Cổ phầnKhu Công nghiệpThành ThànhCông (i),"14,6",527.521.636.000,-,"24,41",527.521.636.000,-,14.6,527521636000.0,,24.41,527521636000.0,
Công ty Cổ phầnThương mại vàXây dựng PhướcTân (ii),Công ty Cổ phầnThương mại vàXây dựng PhướcTân (ii),Công ty Cổ phầnThương mại vàXây dựng PhướcTân (ii),"19,88",311.215.800.000,-,"9,88",153.632.675.000,-,19.88,311215800000.0,,9.88,153632675000.0,
Công tyĐặng Huỳnh,Công tyĐặng Huỳnh,Công tyĐặng Huỳnh,"1,52",43.350.000.000,-,"1,52",43.350.000.000,-,1.52,43350000000.0,,1.52,43350000000.0,
Công ty Cổ phầnĐầu tư Bất độngsản 66,Công ty Cổ phầnĐầu tư Bất độngsản 66,Công ty Cổ phầnĐầu tư Bất độngsản 66,"8,00",1.600.000.000,(659.775.391),"8,00",1.600.000.000,(591.543.980),8.0,1600000000.0,-659775391.0,8.0,1600000000.0,-591543980.0
Công ty Xây dựng Đầu tưHùng Anh,Công ty Xây dựng Đầu tưHùng Anh,Công ty Xây dựng Đầu tưHùng Anh,"0,62",14.951.584,-,"0,62",14.951.584,,0.62,14951584.0,,0.62,14951584.0,
Công ty Cổ phầnSản xuất Xây dựng Dịch vụHoa Đồng,Công ty Cổ phầnSản xuất Xây dựng Dịch vụHoa Đồng,Công ty Cổ phầnSản xuất Xây dựng Dịch vụHoa Đồng,-,-,-,"9,13",29.400.000.000,-,,,,9.13,29400000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,883.702.387.584,(659.775.391),,755.519.262.584,(591.543.980),,883702387584.0,-659775391.0,,755519262584.0,-591543980.0
