row_label_raw,row_label_full,col_0,Số cuối năm,VND Sô đầu năm,numeric__Số cuối năm,numeric__VND Sô đầu năm
Phải trả bên khác:,Phải trả bên khác:,Phải trả bên khác:,179.496.492.510,77.781.405.227,179496492510.0,77781405227.0
- Công ty TNHH Xây dựng Thương mại Thuận Việt,- Công ty TNHH Xây dựng Thương mại Thuận Việt,- Công ty TNHH Xây dựng Thương mại Thuận Việt,59.916.358.760,17.685.540.076,59916358760.0,17685540076.0
- Công ty Cổ phần Đầu tư và Vận tải Việt Nam,- Công ty Cổ phần Đầu tư và Vận tải Việt Nam,- Công ty Cổ phần Đầu tư và Vận tải Việt Nam,27.459.671.188,2.058.274.840,27459671188.0,2058274840.0
- Công ty Cổ phần Xây dựng Phước Thành,- Công ty Cổ phần Xây dựng Phước Thành,- Công ty Cổ phần Xây dựng Phước Thành,8.442.173.904,4.658.262.974,8442173904.0,4658262974.0
- Khác,- Khác,- Khác,83.678.288.658,53.379.327.337,83678288658.0,53379327337.0
Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),30.971.222.479,7.368.265.410,30971222479.0,7368265410.0
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,210.467.714.989,85.149.670.637,210467714989.0,85149670637.0
