row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,Phải thu khách hàng ngắn hạn,,,,
Công ty Cổ phầnMay Tiến Phát,Phải thu khách hàng ngắn hạn > Công ty Cổ phầnMay Tiến Phát,Công ty Cổ phầnMay Tiến Phát,Công ty liên kết,Bán hàng hóa và dịch vụ,33.489.323.439,31.707.966.849,,,33489323439.0,31707966849.0
Công ty Cổ phầnToàn Hải Vân,Phải thu khách hàng ngắn hạn > Công ty Cổ phầnToàn Hải Vân,Công ty Cổ phầnToàn Hải Vân,Công ty có cùngQuản lý chủ chốt,Bán hàng hóa và dịch vụ,2.571.565.072,-,,,2571565072.0,
Bà Nguyễn Thủy Vân,Bà Nguyễn Thủy Vân,Bà Nguyễn Thủy Vân,Chủ tịch HĐQT đến ngày 25 tháng 4 năm 2022,Bán hàng hóa và dịch vụ,,,,,,
Bà Nguyễn Thủy Vân,Bà Nguyễn Thủy Vân > Bà Nguyễn Thủy Vân,Bà Nguyễn Thủy Vân,Chủ tịch HĐQT đến ngày 25 tháng 4 năm 2022,Bán hàng hóa và dịch vụ,114.501.769,114.501.769,,,114501769.0,114501769.0
Công ty Cổ phần Đầu tư Thành Thành Công,Bà Nguyễn Thủy Vân > Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông lớn,Bán hàng hóa và dịch vụ,11.070.000,-,,,11070000.0,
,,,,,36.186.460.280,31.822.468.618,,,36186460280.0,31822468618.0
