row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANHTổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khẩu hao và hao mòn(bao gồm lợi thế thương mại),"12, 13,14, 15,18",78.920.781.698,242.036.965.836,,,78920781698.0,242036965836.0
02,02,02,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANHTổng lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khẩu hao và hao mòn(bao gồm lợi thế thương mại),"12, 13,14, 15,18",78.920.781.698,242.036.965.836,,,78920781698.0,242036965836.0
03,03,03,Dự phòng (hoàn nhập dự phòng)Lãi từ hoạt động đầu tưChi phí lãi vay,30,49.977.827.18424.085.318.253(418.624.182.628)310.571.740.870,47.326.773.001(1.749.337.921)(271.119.881.019)213.862.542.089,,30.0,,
06,06,06,Dự phòng (hoàn nhập dự phòng)Lãi từ hoạt động đầu tưChi phí lãi vay,30,49.977.827.18424.085.318.253(418.624.182.628)310.571.740.870,47.326.773.001(1.749.337.921)(271.119.881.019)213.862.542.089,,30.0,,
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
09,09,09,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
10,10,10,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
11,11,11,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
12,12,12,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
13,13,13,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
14,14,14,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
15,15,15,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
17,17,17,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTăng chứng khoán kinh doanhTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,44.931.485.377225.070.386.81819.876.947.501(509.313.858.574)(8.851.277.101)(76.551.438.274)(296.017.301.255)(18.479.776.865)(11.620.439.580),230.357.061.986914.024.825.867513.512.466.079(610.715.013.572)80.110.918.203- (166.711.569.236)(31.349.738.090)(13.503.348.009),,,,,
20,17 > 20,20,Lưu chuyển tiền thuần (sử dụngvào) từ hoạt động kinh doanh,(630.955.271.953),915.725.603.228,,,-630955271953.0,915725603228.0,
,,,"II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯTiền chi để mua sắm tài sàncố định (""TSCĐ"")Tiền thu do thanh lý TSCĐ vàbất động sản đầu tưTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào cácodơn vị khácTiền thu hồi đầu tư góp vốn vàođơn vị khácTiền thu lãi cho vay và cổ tức",(319.047.153.585)- (775.501.354.370)1.296.120.391.599(159.494.562.500)53.439.349.185274.969.625.242,(4.727.488.020)50.000.000(4.987.503.365.781)5.148.021.913.640(230.852.623.650)74.615.275.429137.445.906.340,,,,,
21,21,21,"II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯTiền chi để mua sắm tài sàncố định (""TSCĐ"")Tiền thu do thanh lý TSCĐ vàbất động sản đầu tưTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào cácodơn vị khácTiền thu hồi đầu tư góp vốn vàođơn vị khácTiền thu lãi cho vay và cổ tức",(319.047.153.585)- (775.501.354.370)1.296.120.391.599(159.494.562.500)53.439.349.185274.969.625.242,(4.727.488.020)50.000.000(4.987.503.365.781)5.148.021.913.640(230.852.623.650)74.615.275.429137.445.906.340,,,,,
22,22,22,"II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯTiền chi để mua sắm tài sàncố định (""TSCĐ"")Tiền thu do thanh lý TSCĐ vàbất động sản đầu tưTiền chi cho vayTiền thu hồi cho vayTiền chi đầu tư góp vốn vào cácodơn vị khácTiền thu hồi đầu tư góp vốn vàođơn vị khácTiền thu lãi cho vay và cổ tức",(319.047.153.585)- (775.501.354.370)1.296.120.391.599(159.494.562.500)53.439.349.185274.969.625.242,(4.727.488.020)50.000.000(4.987.503.365.781)5.148.021.913.640(230.852.623.650)74.615.275.429137.445.906.340,,,,,
