row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,4.623.249.648.985,4.764.371.280.314,,,4623249648985.0,4764371280314.0
310,310,310,I. Nợ ngắn hạn,,3.383.318.207.499,3.438.051.200.150,,,3383318207499.0,3438051200150.0
311,311,311,1. Phải trả người bán ngắn hạn,19,210.467.714.989,85.149.670.637,,19.0,210467714989.0,85149670637.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,529.715.305.057,1.355.558.480.195,,20.0,529715305057.0,1355558480195.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,138.914.267.276,143.610.672.116,,21.0,138914267276.0,143610672116.0
314,314,314,4. Phải trả người lao động,,6.090.348.906,1.335.486.470,,,6090348906.0,1335486470.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,422.733.438.269,368.653.201.923,,22.0,422733438269.0,368653201923.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,23,30.442.397.836,42.075.977.370,,23.0,30442397836.0,42075977370.0
319,319,319,7. Phải trả ngắn hạn khác,24,930.683.403.541,619.214.366.290,,24.0,930683403541.0,619214366290.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,25,1.071.405.932.293,788.219.626.607,,25.0,1071405932293.0,788219626607.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",3.15,42.865.399.332,34.233.718.542,,315.0,42865399332.0,34233718542.0
330,330,330,II. Nợ dài hạn,,1.239.931.441.486,1.326.320.080.164,,,1239931441486.0,1326320080164.0
333,333,333,1. Chi phí phải trả dài hạn,22,102.376.053.565,133.063.083.199,,22.0,102376053565.0,133063083199.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,23,3.538.018.832,14.267.606.057,,23.0,3538018832.0,14267606057.0
337,337,337,3. Phải trả dài hạn khác,24,203.519.106.264,301.984.214.034,,24.0,203519106264.0,301984214034.0
338,338,338,4. Vay và nợ thuê tài chính dài hạn,25,837.942.360.870,777.851.644.675,,25.0,837942360870.0,777851644675.0
341,341,341,5. Thuế thu nhập hoãn lại phải trả,33.3,92.555.901.955,99.153.532.199,,333.0,92555901955.0,99153532199.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.068.026.303.128,5.032.891.794.993,,,5068026303128.0,5032891794993.0
410,410,410,I. Vốn chủ sở hữu,,5.068.026.303.128,5.032.891.794.993,,,5068026303128.0,5032891794993.0
411,411,411,1. Vốn cổ phần,26,3.956.617.750.000,3.663.563.030.000,,26.0,3956617750000.0,3663563030000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.956.617.750.000,3.663.563.030.000,,,3956617750000.0,3663563030000.0
412,412,412,2. Thắng dư vốn cổ phần,26,333.103.781.211,333.257.781.211,,26.0,333103781211.0,333257781211.0
418,418,418,3. Quỹ đầu tư phát triển,26,156.557.329.395,150.121.777.502,,26.0,156557329395.0,150121777502.0
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,26,24.890.292.522,24.890.292.522,,26.0,24890292522.0,24890292522.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,26,391.519.407.503,661.111.130.027,,26.0,391519407503.0,661111130027.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,341.368.737.764,473.970.795.076,,,341368737764.0,473970795076.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối trong năm,,50.150.669.739,187.140.334.951,,,50150669739.0,187140334951.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,27,205.337.742.497,199.947.783.731,,27.0,205337742497.0,199947783731.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,9.691.275.952.113,9.797.263.075.307,,,9691275952113.0,9797263075307.0
