row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,,,,
Đầu tư Phát Đạt,Phải trả ngắn hạn khác > Đầu tư Phát Đạt,Đầu tư Phát Đạt,Công ty con,Mượn tiền,131.000.000.000,131.000.000.000,,,131000000000.0,131000000000.0
Ông Nguyễn Văn Đạt,Phải trả ngắn hạn khác > Ông Nguyễn Văn Đạt,Ông Nguyễn Văn Đạt,Tổng Giám đốc,Mượn tiền,-,14.490.455.153,,,,14490455153.0
,,,,,131.000.000.000,145.490.455.153,,,131000000000.0,145490455153.0
