row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
T.A.M,T.A.M,T.A.M,Bên liên quan của thành viên HĐQT,Thu lãi HĐHTĐT Lãi HĐHTĐT Hoàn tiền mượn Mua căn hộ văn phòng Thu tiền chuyển nhượng cổ phần,90.000.000.000 - 31.520.000.000 20.437.149.451 5.000.000.000,90.000.000.000 180.000.000.000 -,,,,
ĐK Phú Quốc,ĐK Phú Quốc,ĐK Phú Quốc,Công ty con,Tạm ứng Cung cấp dịch vụ,38.627.211.000 164.477.727,-,,,,
Coinin,ĐK Phú Quốc > Coinin,Coinin,Công ty con,Tạm ứng,2.242.605.016,-,,,2242605016.0,
Điền Gia Khang,ĐK Phú Quốc > Điền Gia Khang,Điền Gia Khang,Công ty liên kết,Thu hồi vốn góp,176.000.000.000,-,,,176000000000.0,
Điền Gia Khánh,ĐK Phú Quốc > Điền Gia Khánh,Điền Gia Khánh,Công ty liên kết,Thu hồi vốn góp,75.000.000.000,-,,,75000000000.0,
Bà Đoàn Thị Tráng,ĐK Phú Quốc > Bà Đoàn Thị Tráng,Bà Đoàn Thị Tráng,Bên liên quan của thành viên HĐQT,Doanh thu chuyển nhượng bất động sản,42.774.404.040,-,,,42774404040.0,
Phú Hưng,Phú Hưng,Phú Hưng,Công ty con,Bồi thường dự án The EverRich 2 Thu tiền tạm ứng Tạm ứng,565.331.115.914 8.000.000.000 800.000.000,- 1.031.000.000.000 1.548.908.385.303,,,,
Phát Đạt Ánh Dương,Phú Hưng > Phát Đạt Ánh Dương,Phát Đạt Ánh Dương,Công ty liên kết,Thu hồi vốn góp,45.000.000.000,-,,,45000000000.0,
Công ty Cổ phần Đầu tư Cầu Mỹ Lợi,Phú Hưng > Công ty Cổ phần Đầu tư Cầu Mỹ Lợi,Công ty Cổ phần Đầu tư Cầu Mỹ Lợi,Công ty được đầu tư,Thu hồi vốn góp,51.480.000.000,-,,,51480000000.0,
