row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Vay ngân hàng,Vay ngân hàng,Vay ngân hàng,-,1.056.991.706.980,(1.056.991.706.980),-,,1056991706980.0,-1056991706980.0,
Vay bên khác,Vay bên khác,Vay bên khác,47.196.419.134,-,(47.196.419.134),-,47196419134.0,,-47196419134.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,47.196.419.134,1.056.991.706.980,(1.104.188.126.114),-,47196419134.0,1056991706980.0,-1104188126114.0,
