row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,397.495.838.379,202.085.134.376,397495838379.0,202085134376.0
Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),131.000.000.000,145.490.455.153,131000000000.0,145490455153.0
Nhận tạm ứng từ CRE & AGI,Nhận tạm ứng từ CRE & AGI,Nhận tạm ứng từ CRE & AGI,80.000.000.000,-,80000000000.0,
Nhận ký quỹ,Nhận ký quỹ,Nhận ký quỹ,129.993.679.000,4.725.753.000,129993679000.0,4725753000.0
Quỹ bảo trì,Quỹ bảo trì,Quỹ bảo trì,48.866.690.401,48.234.742.310,48866690401.0,48234742310.0
Khác,Khác,Khác,7.635.468.978,3.634.183.913,7635468978.0,3634183913.0
Dài hạn,Dài hạn,Dài hạn,6.753.817.006.616,6.041.132.313.462,6753817006616.0,6041132313462.0
Phải trả theo HĐHTĐT (*),Phải trả theo HĐHTĐT (*),Phải trả theo HĐHTĐT (*),6.723.817.006.616,6.027.000.000.000,6723817006616.0,6027000000000.0
Nhận góp vốn dự án Nhơn Hội - Bình Định (**),Nhận góp vốn dự án Nhơn Hội - Bình Định (**),Nhận góp vốn dự án Nhơn Hội - Bình Định (**),30.000.000.000,-,30000000000.0,
Nhận ký quỹ,Nhận ký quỹ,Nhận ký quỹ,-,14.132.313.462,,14132313462.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.151.312.844.995,6.243.217.447.838,7151312844995.0,6243217447838.0
