row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,875.041.196.088,236.287.708.511,875041196088.0,236287708511.0
Phải thu bên khác,Phải thu bên khác,Phải thu bên khác,764.111.526.919,175.235.626.934,764111526919.0,175235626934.0
"- Công ty Cổ phần Đầu tư Bất động sảnThiên Minh (""Thién Minh"") (*)","- Công ty Cổ phần Đầu tư Bất động sảnThiên Minh (""Thién Minh"") (*)","- Công ty Cổ phần Đầu tư Bất động sảnThiên Minh (""Thién Minh"") (*)",419.425.589.072,-,419425589072.0,
- Ông Phạm Thanh Điền,- Ông Phạm Thanh Điền,- Ông Phạm Thanh Điền,71.000.000.000,-,71000000000.0,
"- Công ty Cổ phần Kinh doanh Bất độngsản Minh Hoàng (""Minh Hoàng"")","- Công ty Cổ phần Kinh doanh Bất độngsản Minh Hoàng (""Minh Hoàng"")","- Công ty Cổ phần Kinh doanh Bất độngsản Minh Hoàng (""Minh Hoàng"")",25.135.776.394,-,25135776394.0,
"- Công ty Cổ phần Đầu tư Phát triển Vĩnh Hội(hiện đã sáp nhập vào Công ty Cổ phầnĐầu tư Phú Mỹ Hưng) (""Vĩnh Hội"")","- Công ty Cổ phần Đầu tư Phát triển Vĩnh Hội(hiện đã sáp nhập vào Công ty Cổ phầnĐầu tư Phú Mỹ Hưng) (""Vĩnh Hội"")","- Công ty Cổ phần Đầu tư Phát triển Vĩnh Hội(hiện đã sáp nhập vào Công ty Cổ phầnĐầu tư Phú Mỹ Hưng) (""Vĩnh Hội"")",24.200.000.000,26.400.000.000,24200000000.0,26400000000.0
"- Công ty TNHH Đầu tư Big Gain (""Big Gain"")","- Công ty TNHH Đầu tư Big Gain (""Big Gain"")","- Công ty TNHH Đầu tư Big Gain (""Big Gain"")",13.951.350.000,-,13951350000.0,
"- Công ty Cổ phần Dịch vụ Quản lý ToànTâm (""Toàn Tâm"")","- Công ty Cổ phần Dịch vụ Quản lý ToànTâm (""Toàn Tâm"")","- Công ty Cổ phần Dịch vụ Quản lý ToànTâm (""Toàn Tâm"")",4.785.609.500,48.744.884.500,4785609500.0,48744884500.0
- Công ty TNHH Bất động sản Xuân Thành,- Công ty TNHH Bất động sản Xuân Thành,- Công ty TNHH Bất động sản Xuân Thành,-,37.899.663.000,,37899663000.0
- Khác,- Khác,- Khác,205.613.201.953,62.191.079.434,205613201953.0,62191079434.0
Phải thu bên liên quan (Thuyết minh số 28),Phải thu bên liên quan (Thuyết minh số 28),Phải thu bên liên quan (Thuyết minh số 28),110.929.669.169,61.052.081.577,110929669169.0,61052081577.0
Dài hạn,Dài hạn,Dài hạn,136.493.450.000,159.372.177.750,136493450000.0,159372177750.0
Phải thu bên liên quan (Thuyết minh số 28),Phải thu bên liên quan (Thuyết minh số 28),Phải thu bên liên quan (Thuyết minh số 28),117.000.000.000,117.000.000.000,117000000000.0,117000000000.0
Phải thu bên khác - Toàn Tâm,Phải thu bên khác - Toàn Tâm,Phải thu bên khác - Toàn Tâm,19.493.450.000,42.372.177.750,19493450000.0,42372177750.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.011.534.646.088,395.659.886.261,1011534646088.0,395659886261.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(3.813.082.874),(4.141.058.294),-3813082874.0,-4141058294.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,1.007.721.563.214,391.518.827.967,1007721563214.0,391518827967.0
