row_label_raw,row_label_full,Công ty TNHH MTV Dịch Vụ Bất Đông Sản Minh Anh,Bên liên quan,Bán hàng hóa và dịch vụ,61.500.000.000,col_4,numeric__Bên liên quan,numeric__Bán hàng hóa và dịch vụ,numeric__61.500.000.000,numeric__col_4
Cty TNHH MTV KD DV Địa Ôc sai Gôn Thương Tín,Cty TNHH MTV KD DV Địa Ôc sai Gôn Thương Tín,Cty TNHH MTV KD DV Địa Ôc sai Gôn Thương Tín,Công ty con,Bán hàng hóa và dịch vụ,3.164.893.164,,,,3164893164.0,
Công ty TNHH Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty TNHH Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty TNHH Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty trong cùng Tập đoàn,Bán hàng hóa và dịch vụ,385.000.000,,,,385000000.0,
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty liên kết,Mua hàng hóa và dịch vụ,-,27.615.435.180,,,,27615435180.0
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty liên kết,Mua hàng hóa và dịch vụ,-,1.223.588.505,,,,1223588505.0
Công ty TNHH Tư Văn Thiết Kế Kiến Trúc và Xây Dương Hải Thành,Công ty TNHH Tư Văn Thiết Kế Kiến Trúc và Xây Dương Hải Thành,Công ty TNHH Tư Văn Thiết Kế Kiến Trúc và Xây Dương Hải Thành,Bên liên quan,Mua hàng hóa và dịch vụ,-,39.768.850,,,,39768850.0
