row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH MTV Kinh doanh Dịch vụ Địa Óc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa Óc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa Óc Sài Gòn Thương Tín,Công ty con,Bán dịch vụMua hàng hóa và dịch vụThu nhập cho thuêvăn phòngNhận hộThu nhập lãi cho vayCho vayNhận ký quỹPhí môi giới,176.644.873.69042.202.598.0161.084.052.243300.000.0006.666.667-,-55.758.040.0034.971.959.210-2.110.166.66433.500.000.0003.000.000.0002.478.454.546,,,,
Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty con,VayMua hàng hóa và dịch vụChi phí lãi vayBán dịch vụBán hàng hóaCho vayNhận hộCổ tứcThu nhập lãi cho vay,177.350.000.00018.639.682.36311.596.966.9562.052.278.3871.413.169.091-,-876.546.001523.395.83413.177.291.180-233.462.000.000160.500.000.000152.910.223.200-4.710.157.666,,,,
Công ty TNHH Quản lý Địa ốc Sài Gòn Thương Tín,Công ty TNHH Quản lý Địa ốc Sài Gòn Thương Tín,Công ty TNHH Quản lý Địa ốc Sài Gòn Thương Tín,Công ty con,Mua dịch vụBán hàng hóa dịch vụVayLợi nhuận từ đầu tưGóp vốnNhận hộ,33.433.596.1988.523.700.5373.000.000.0001.500.000.000-,23.272.460.887438.167.645-,,,,
Công ty TNHH MTV TTC Land Retail Management,Công ty TNHH MTV TTC Land Retail Management,Công ty TNHH MTV TTC Land Retail Management,Công ty con,Góp vốnThu nhập cho thuêvăn phòngChi phí lãi vayBán hàng hóaVay,600.000.000226.470.363124.219.314-,700.000.000164.980.802-13.201.020.0002.500.000.000,,,,
Công ty Cổ phần Thương mai Nguyễn Kim Đà năng,Công ty TNHH MTV TTC Land Retail Management > Công ty Cổ phần Thương mai Nguyễn Kim Đà năng,Công ty Cổ phần Thương mai Nguyễn Kim Đà năng,Công ty con,Bán dịch vụGóp vốnChi phí lãi vayCho vayThu nhập lãi cho vay,3.268.299.625-,-311.400.000.0006.795.508.9064.500.000.000719.188.041,,,,-3.1140000000067954e+40
Công ty Cổ phần Thương Mai Hải Phòng Plaza,Công ty TNHH MTV TTC Land Retail Management > Công ty Cổ phần Thương Mai Hải Phòng Plaza,Công ty Cổ phần Thương Mai Hải Phòng Plaza,Công ty con,Góp vốnChi phí lãi vayCho vay,273.000.000.0009.420.950.894-,-320.657.534350.000.000,,,,-3.2065753435e+17
