row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dư án Jamona City,Dư án Jamona City,Dư án Jamona City,3.538.556.430.363,2.999.628.867.890,538.927.562.473,3538556430363.0,2999628867890.0,538927562473.0
Dư án Carillon 6,Dư án Carillon 6,Dư án Carillon 6,935.241.862.000,5.238.090.955,930.003.771.045,935241862000.0,5238090955.0,930003771045.0
Dư án Carillon 7,Dư án Carillon 7,Dư án Carillon 7,852.067.056.364,402.102.450.813,449.964.605.551,852067056364.0,402102450813.0,449964605551.0
Dư án Carillon 5,Dư án Carillon 5,Dư án Carillon 5,278.858.312.607,238.951.361.275,39.906.951.332,278858312607.0,238951361275.0,39906951332.0
Dư án TTC Plaza Đức Trong,Dư án TTC Plaza Đức Trong,Dư án TTC Plaza Đức Trong,151.244.181.818,55.192.452.879,96.051.728.939,151244181818.0,55192452879.0,96051728939.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.755.967.843.152,3.701.113.223.812,2.054.854.619.340,5755967843152.0,3701113223812.0,2054854619340.0
