row_label_raw,row_label_full,Công ty Cổ phầnThương mại NguyễnKim Đà NẵngTrần Lam ThôngHuỳnh Thảo Linh,Công ty con,Ứng trước dự án,300.000.000.000,-,numeric__Công ty con,numeric__Ứng trước dự án,numeric__300.000.000.000,numeric__-
Công ty Cổ phầnThương mại NguyễnKim Đà NẵngTrần Lam ThôngHuỳnh Thảo Linh,Công ty Cổ phầnThương mại NguyễnKim Đà NẵngTrần Lam ThôngHuỳnh Thảo Linh,Công ty Cổ phầnThương mại NguyễnKim Đà NẵngTrần Lam ThôngHuỳnh Thảo Linh,Cổ đôngBên liên quan,Thu hộKhác,17.386.797.67414.145.765.000,545.111.314-,,,1.7386797674141458e+21,
Công ty TNHH MTVKD DV Địa ốc Sài GònThương TínCông ty Cổ phần Đầu tư Xây dựng Hùng AnhVũ Quốc Thái,Công ty TNHH MTVKD DV Địa ốc Sài GònThương TínCông ty Cổ phần Đầu tư Xây dựng Hùng AnhVũ Quốc Thái,Công ty TNHH MTVKD DV Địa ốc Sài GònThương TínCông ty Cổ phần Đầu tư Xây dựng Hùng AnhVũ Quốc Thái,Công ty con,Khác,3.000.000.000,3.000.000.000,,,3000000000.0,3000000000.0
Công ty TNHH MTVKD DV Địa ốc Sài GònThương TínCông ty Cổ phần Đầu tư Xây dựng Hùng AnhVũ Quốc Thái,Công ty TNHH MTVKD DV Địa ốc Sài GònThương TínCông ty Cổ phần Đầu tư Xây dựng Hùng AnhVũ Quốc Thái,Công ty TNHH MTVKD DV Địa ốc Sài GònThương TínCông ty Cổ phần Đầu tư Xây dựng Hùng AnhVũ Quốc Thái,Bên liên quanTổng Giám đốc,Khác,2.000.000.000,1.200.000.000,,,2000000000.0,1200000000.0
Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty con,Khác,171.535.153,,,,171535153.0,
Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty con,Lãi vay phải trả,124.219.314,-,,,124219314.0,
Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phần Maryliên kết,Thu hộ,100.000.000,-,,,100000000.0,
Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Công ty Cổ phầnThương Tín Tàu CướcCông ty TNHH MTVTTC Land RetailManagementCông ty Cổ phần MayTiền PhátLâm Minh Châu,Thành viênHĐQT,Khác,20.379.742,,,,20379742.0,
Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Địa ốcĐông Sài Gòn,Công ty con,Khác,2.000.000,2.000.000,,,2000000.0,2000000.0
