row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu khách hàng (tiếp theo),Phải thu khách hàng (tiếp theo),Phải thu khách hàng (tiếp theo),Phải thu khách hàng (tiếp theo),Phải thu khách hàng (tiếp theo),Phải thu khách hàng (tiếp theo),Phải thu khách hàng (tiếp theo),,,,
Công ty TNHH MTV Tư Vân Sài Gòn Thương Tín,Phải thu khách hàng (tiếp theo) > Công ty TNHH MTV Tư Vân Sài Gòn Thương Tín,Công ty TNHH MTV Tư Vân Sài Gòn Thương Tín,Bên liên quan,Bán hàng hóa và dịch vụ,537.921.000,-,,,537921000.0,
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Phải thu khách hàng (tiếp theo) > Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty liên kết,Bán hàng hóa và dịch vụ,421.476.214,-,,,421476214.0,
Công ty Cổ phần Đầu tư KiếnTrúc Xây Dụng Toàn Thịnh Phát,Phải thu khách hàng (tiếp theo) > Công ty Cổ phần Đầu tư KiếnTrúc Xây Dụng Toàn Thịnh Phát,Công ty Cổ phần Đầu tư KiếnTrúc Xây Dụng Toàn Thịnh Phát,Bên liên quan,Bán hàng hóa và dịch vụ,291.510.549,159.031.174,,,291510549.0,159031174.0
Bùi Tiến Thắng,Phải thu khách hàng (tiếp theo) > Bùi Tiến Thắng,Bùi Tiến Thắng,Phó chủ tịch HĐQT,Bán hàng hóa và dịch vụ,12.000.000,-,,,12000000.0,
Công ty Cổ phần Thương Tín Tàu Quốc,Phải thu khách hàng (tiếp theo) > Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty con,Bán hàng hóa và dịch vụ,-,1.425.000.000,,,,1425000000.0
Công ty Cổ phần Thành Thành Công – Biên Hòa,Phải thu khách hàng (tiếp theo) > Công ty Cổ phần Thành Thành Công – Biên Hòa,Công ty Cổ phần Thành Thành Công – Biên Hòa,Công ty trong cùng Tập đoàn,Bán hàng hóa và dịch vụ,-,1.010.036.878,,,,1010036878.0
Công ty Cổ phần Du lịch Thành Thành Công,Phải thu khách hàng (tiếp theo) > Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty trong cùng Tập đoàn,Bán hàng hóa và dịch vụ,-,313.354.400,,,,313354400.0
Công ty TNHH MTV TTC Land Retail Management,Phải thu khách hàng (tiếp theo) > Công ty TNHH MTV TTC Land Retail Management,Công ty TNHH MTV TTC Land Retail Management,Công ty con,Bán hàng hóa và dịch vụ,-,181.478.882,,,,181478882.0
