row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,,,,
Công ty TNHH MTVKD DV Địa ốc Sài GònThương Tín,Người mua trả tiền trước > Công ty TNHH MTVKD DV Địa ốc Sài GònThương Tín,Công ty TNHH MTVKD DV Địa ốc Sài GònThương Tín,Công ty con,Mua hàng hóa và dịch vụ,88.633.449.797,-,,,88633449797.0,
Công ty TNHH ThươngTín - CJ Cầu Tre,Người mua trả tiền trước > Công ty TNHH ThươngTín - CJ Cầu Tre,Công ty TNHH ThươngTín - CJ Cầu Tre,Công ty con,Mua hàng hóa và dịch vụ,400.000.000,-,,,400000000.0,
CTCP Thương maiNguyễn Kim Đà Nẵng,Người mua trả tiền trước > CTCP Thương maiNguyễn Kim Đà Nẵng,CTCP Thương maiNguyễn Kim Đà Nẵng,Công ty con,Mua hàng hóa và dịch vụ,132.585.200,-,,,132585200.0,
Công ty Cổ phầnThương Mai HảiPhòng Plaza,Người mua trả tiền trước > Công ty Cổ phầnThương Mai HảiPhòng Plaza,Công ty Cổ phầnThương Mai HảiPhòng Plaza,Công ty con,Bản hàng hóa và dịch vụ,-,75.500.000.000,,,,75500000000.0
Công ty Cổ phần Xuấtnhập Khẩu Bến Tre,Người mua trả tiền trước > Công ty Cổ phần Xuấtnhập Khẩu Bến Tre,Công ty Cổ phần Xuấtnhập Khẩu Bến Tre,Bên liên quan,Bản hàng hóa và dịch vụ,-,20.213.560.303,,,,20213560303.0
Cty TNHH MTV KD DVĐịa Ốc sai GònThương Tín,Người mua trả tiền trước > Cty TNHH MTV KD DVĐịa Ốc sai GònThương Tín,Cty TNHH MTV KD DVĐịa Ốc sai GònThương Tín,Công ty con,Bản hàng hóa và dịch vụ,-,1.491.589.065,,,,1491589065.0
,,,,,89.166.034.997,97.205.149.368,,,89166034997.0,97205149368.0
