row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,12.534.519.637,7.876.526.038,12534519637.0,7876526038.0
- Thu nhập từ tiền bồi thường,- Thu nhập từ tiền bồi thường,- Thu nhập từ tiền bồi thường,6.923.078.119,4.967.770.663,6923078119.0,4967770663.0
- Thu nhập từ thanh lý tài sản cố định,- Thu nhập từ thanh lý tài sản cố định,- Thu nhập từ thanh lý tài sản cố định,-,503.636.364,,503636364.0
- Khác,- Khác,- Khác,5.611.441.518,2.405.119.011,5611441518.0,2405119011.0
Chi phí khác,Chi phí khác,Chi phí khác,12.099.286.535,10.816.789.315,12099286535.0,10816789315.0
- Chi phí phat vi phạm hợp đồng,- Chi phí phat vi phạm hợp đồng,- Chi phí phat vi phạm hợp đồng,4.795.997.600,9.420.581.065,4795997600.0,9420581065.0
- Chi phí phat thuế,- Chi phí phat thuế,- Chi phí phat thuế,2.461.471.352,-,2461471352.0,
- Lỗ từ thanh lý tài sản,- Lỗ từ thanh lý tài sản,- Lỗ từ thanh lý tài sản,1.456.311.541,-,1456311541.0,
- Khác,- Khác,- Khác,3.385.506.042,1.396.208.250,3385506042.0,1396208250.0
LỢI NHUẬN (LỔ) KHÁC,LỢI NHUẬN (LỔ) KHÁC,LỢI NHUẬN (LỔ) KHÁC,435.233.102,(2.940.263.277),435233102.0,-2940263277.0
