row_label_raw,row_label_full,col_0,Số suối năm,VND Số đầu năm,numeric__Số suối năm,numeric__VND Số đầu năm
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,75.166.899.083,147.293.343.545,75166899083.0,147293343545.0
- Công ty TNHH Đầu tư Xây dựng và Thương mại Thuận Việt,- Công ty TNHH Đầu tư Xây dựng và Thương mại Thuận Việt,- Công ty TNHH Đầu tư Xây dựng và Thương mại Thuận Việt,25.817.779.167,59.943.232.278,25817779167.0,59943232278.0
- Ngân hàng TMCP Sài Gòn Thương Tín,- Ngân hàng TMCP Sài Gòn Thương Tín,- Ngân hàng TMCP Sài Gòn Thương Tín,-,31.900.000.000,,31900000000.0
- Khác,- Khác,- Khác,49.349.119.916,55.450.111.267,49349119916.0,55450111267.0
Phải trả bên liên quan (Thuyết minh số 31),Phải trả bên liên quan (Thuyết minh số 31),Phải trả bên liên quan (Thuyết minh số 31),21.800.748.944,93.326.102.584,21800748944.0,93326102584.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,96.967.648.027,240.166.534.802,96967648027.0,240166534802.0
