row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chỉ phí bán hàng,Chỉ phí bán hàng,Chỉ phí bán hàng,35.586.218.565,106.749.117.984,35586218565.0,106749117984.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,13.267.519.989,17.842.210.990,13267519989.0,17842210990.0
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,11.020.190.561,2.491.732.029,11020190561.0,2491732029.0
- Chi phí hoa hống mới giới,- Chi phí hoa hống mới giới,- Chi phí hoa hống mới giới,6.515.999.360,76.105.856.645,6515999360.0,76105856645.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,4.782.508.655,10.309.318.320,4782508655.0,10309318320.0
Chỉ phí quản lý doanh nghiệp,Chỉ phí quản lý doanh nghiệp,Chỉ phí quản lý doanh nghiệp,127.109.345.609,137.287.665.644,127109345609.0,137287665644.0
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,71.108.295.462,66.719.064.942,71108295462.0,66719064942.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,35.964.106.976,41.396.416.768,35964106976.0,41396416768.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,2.411.587.173,3.042.809.333,2411587173.0,3042809333.0
- Chi phí thiết bị văn phòng,- Chi phí thiết bị văn phòng,- Chi phí thiết bị văn phòng,2.376.698.205,2.173.972.380,2376698205.0,2173972380.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,15.248.657.793,23.955.402.221,15248657793.0,23955402221.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,162.695.564.174,244.036.783.628,162695564174.0,244036783628.0
