row_label_raw,row_label_full,col_0,Số suối năm,VND Số đầu năm,numeric__Số suối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,264.137.156.514,253.686.807.530,264137156514.0,253686807530.0
Chi phí xây dựng dự án,Chi phí xây dựng dự án,Chi phí xây dựng dự án,197.009.309.229,213.263.481.651,197009309229.0,213263481651.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,59.450.806.836,32.884.605.435,59450806836.0,32884605435.0
Khác,Khác,Khác,7.677.040.449,7.538.720.444,7677040449.0,7538720444.0
Dải hạn,Dải hạn,Dải hạn,135.775.179.400,97.276.987.691,135775179400.0,97276987691.0
Chi phí thuê đất thuộc dự ánCharmington La Pointe (*),Chi phí thuê đất thuộc dự ánCharmington La Pointe (*),Chi phí thuê đất thuộc dự ánCharmington La Pointe (*),135.775.179.400,97.276.987.691,135775179400.0,97276987691.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,399.912.335.914,350.963.795.221,399912335914.0,350963795221.0
