row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Lợi nhuận trước thuế TNDN,Lợi nhuận trước thuế TNDN,Lợi nhuận trước thuế TNDN,285.720,285.466,285720.0,285466.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Trừ:,Các khoản điều chỉnh: > Trừ:,Trừ:,(4.235),(7.631),-4235.0,-7631.0
- Thu nhập từ cổ tức và lợi nhuận được chia không chịu thuế,Các khoản điều chỉnh: > - Thu nhập từ cổ tức và lợi nhuận được chia không chịu thuế,- Thu nhập từ cổ tức và lợi nhuận được chia không chịu thuế,(4.235),(7.180),-4235.0,-7180.0
- Lỗ chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,Các khoản điều chỉnh: > - Lỗ chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,- Lỗ chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,-,(175),,-175.0
- Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ tại thời điểm cuối năm,Các khoản điều chỉnh: > - Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ tại thời điểm cuối năm,- Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ tại thời điểm cuối năm,-,(276),,-276.0
Cộng:,Các khoản điều chỉnh: > Cộng:,Cộng:,3.698,2.237,3698.0,2237.0
- Chi phí không được khấu trừ,Các khoản điều chỉnh: > - Chi phí không được khấu trừ,- Chi phí không được khấu trừ,2.245,2.237,2245.0,2237.0
"- Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ, có nguồn gốc ngoại tệ tại thời điểm cuối năm","Các khoản điều chỉnh: > - Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ, có nguồn gốc ngoại tệ tại thời điểm cuối năm","- Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ, có nguồn gốc ngoại tệ tại thời điểm cuối năm",1.177,-,1177.0,
- Lãi chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,Các khoản điều chỉnh: > - Lãi chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,- Lãi chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,276,-,276.0,
Thu nhập chịu thuế năm hiện hành,Các khoản điều chỉnh: > Thu nhập chịu thuế năm hiện hành,Thu nhập chịu thuế năm hiện hành,285.183,280.072,285183.0,280072.0
Thuế suất thuế TNDN,Các khoản điều chỉnh: > Thuế suất thuế TNDN,Thuế suất thuế TNDN,20%,20%,0.2,0.2
Chi phí thuế TNDN tính trên thu nhập chịu thuế,Các khoản điều chỉnh: > Chi phí thuế TNDN tính trên thu nhập chịu thuế,Chi phí thuế TNDN tính trên thu nhập chịu thuế,57.037,56.014,57037.0,56014.0
Điều chỉnh chi phí thuế TNDN của các năm trước vào năm nay,Các khoản điều chỉnh: > Điều chỉnh chi phí thuế TNDN của các năm trước vào năm nay,Điều chỉnh chi phí thuế TNDN của các năm trước vào năm nay,274,-,274.0,
Tổng chi phí thuế TNDN hiện hành,Các khoản điều chỉnh: > Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,57.311,56.014,57311.0,56014.0
- Thuế TNDN phải nộp đầu năm,Các khoản điều chỉnh: > - Thuế TNDN phải nộp đầu năm,- Thuế TNDN phải nộp đầu năm,29.014,18.012,29014.0,18012.0
- Thuế TNDN đã nộp trong năm,Các khoản điều chỉnh: > - Thuế TNDN đã nộp trong năm,- Thuế TNDN đã nộp trong năm,(54.288),(45.012),-54288.0,-45012.0
Thuế TNDN còn phải nộp cuối năm,Các khoản điều chỉnh: > Thuế TNDN còn phải nộp cuối năm,Thuế TNDN còn phải nộp cuối năm,32.037,29.014,32037.0,29014.0
