row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,(64.085),(128.873),(192.958),-64085.0,-128873.0,-192958.0
Dự phòng (trích lập)trong năm (Thuyết minh số 29),Dự phòng (trích lập)trong năm (Thuyết minh số 29),Dự phòng (trích lập)trong năm (Thuyết minh số 29),(8.048),(28.931),(36.979),-8048.0,-28931.0,-36979.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,,75.040,75.040,,75040.0,75040.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,(72.133),(82.764),(154.897),-72133.0,-82764.0,-154897.0
