row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",226.078,250.132,226078.0,250132.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,145.833,134.847,145833.0,134847.0
"Các khoản phải trả cho cán bộ, nhân viên","Các khoản phải trả cho cán bộ, nhân viên","Các khoản phải trả cho cán bộ, nhân viên",30.356,15.130,30356.0,15130.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,33.849,32.652,33849.0,32652.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",13.133,10.884,13133.0,10884.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,68.495,76.181,68495.0,76181.0
- Cổ tức phải trả,- Cổ tức phải trả,- Cổ tức phải trả,28.680,30.015,28680.0,30015.0
- Các khoản chờ thanh toán - nghiệp vụ tín dụng,- Các khoản chờ thanh toán - nghiệp vụ tín dụng,- Các khoản chờ thanh toán - nghiệp vụ tín dụng,19.357,15.120,19357.0,15120.0
- Các khoản chờ thanh toán - nghiệp vụ đầu tư,- Các khoản chờ thanh toán - nghiệp vụ đầu tư,- Các khoản chờ thanh toán - nghiệp vụ đầu tư,12.731,14.226,12731.0,14226.0
- Các khoản chờ thanh toán khác,- Các khoản chờ thanh toán khác,- Các khoản chờ thanh toán khác,7.727,16.820,7727.0,16820.0
,,,371.911,384.979,371911.0,384979.0
