row_label_raw,row_label_full,col_0,Cuối năm,Cuối năm_1,Cuối năm_2,Đầu năm,Đầu năm_1,Đầu năm_2,numeric__Cuối năm,numeric__Cuối năm_1,numeric__Cuối năm_2,numeric__Đầu năm,numeric__Đầu năm_1,numeric__Đầu năm_2
,,,Tổng số,Vốn CP thường,Tỷ lệ,Tổng số,Vốn CP thường,Tỷ lệ,,,,,,
,,,Triệu VND,Triệu VND,%,Triệu VND,Triệu VND,%,,,,,,
Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,-,-,"0,00%",25.000,25.000,"1,00%",,,0.0,25000.0,25000.0,0.01
Ngân hàng TMCP An Bình,Ngân hàng TMCP An Bình,Ngân hàng TMCP An Bình,131.600,131.600,"4,97%",210.000,210.000,"8,40%",131600.0,131600.0,0.049699999999999994,210000.0,210000.0,0.084
Công ty TNHH Đầu tư và Tư vấn Thiên Triều Aria,Công ty TNHH Đầu tư và Tư vấn Thiên Triều Aria,Công ty TNHH Đầu tư và Tư vấn Thiên Triều Aria,132.489,132.489,"4,99%",124.990,124.990,"4,99%",132489.0,132489.0,0.0499,124990.0,124990.0,0.0499
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,2.385.724,2.385.724,"90,04%",2.140.010,2.140.010,"85,61%",2385724.0,2385724.0,0.9004000000000001,2140010.0,2140010.0,0.8561
,,,2.649.813,2.649.813,100%,2.500.000,2.500.000,100%,2649813.0,2649813.0,1.0,2500000.0,2500000.0,1.0
