row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Current year,Previous year,,
Labour costs,Labour costs,Labour costs,"55,919,396,237","42,615,461,936",,
Expenses for external services,Expenses for external services,Expenses for external services,"34,697,001,557","23,661,677,557",,
Tools and supplies,Tools and supplies,Tools and supplies,"9,522,674,591","8,565,701,614",,
Depreciation and amortization expenses,Depreciation and amortization expenses,Depreciation and amortization expenses,"3,670,221,596","6,007,556,978",,
Others,Others,Others,"27,742,112,217","24,125,653,420",,
TOTAL,TOTAL,TOTAL,"131,551,406,198","104,976,051,505",,
