row_label_raw,row_label_full,"Jera Asia Vietnam Holdings Pte.Ltd. (""Jera Asia"")",Major shareholder,numeric__Major shareholder
"Thanh Thanh Cong Investment Joint Stock Company(""Thanh Thanh Cong Invesment"")","Thanh Thanh Cong Investment Joint Stock Company(""Thanh Thanh Cong Invesment"")","Thanh Thanh Cong Investment Joint Stock Company(""Thanh Thanh Cong Invesment"")",Major shareholder,
"Deutsche Investitions- und Entwicklungsgesellschaft mbH (DEG) (""Deutsche Investitions"")","Deutsche Investitions- und Entwicklungsgesellschaft mbH (DEG) (""Deutsche Investitions"")","Deutsche Investitions- und Entwicklungsgesellschaft mbH (DEG) (""Deutsche Investitions"")",Shareholder holding preference shares,
"Lavi Wind Power Joint Stock Company (from 1 July 2024)(""Lavi Wind Power"")","Lavi Wind Power Joint Stock Company (from 1 July 2024)(""Lavi Wind Power"")","Lavi Wind Power Joint Stock Company (from 1 July 2024)(""Lavi Wind Power"")",Subsidiary of an associate,
"Thanh Thanh Cong Lam Dong Tourism Company Limited(""Thanh Thanh Cong Lam Dong Tourism"")","Thanh Thanh Cong Lam Dong Tourism Company Limited(""Thanh Thanh Cong Lam Dong Tourism"")","Thanh Thanh Cong Lam Dong Tourism Company Limited(""Thanh Thanh Cong Lam Dong Tourism"")",Related party of major shareholder,
"Thanh Thanh Cong Tourism Joint Stock Company(""Thanh Thanh Cong Tourism)","Thanh Thanh Cong Tourism Joint Stock Company(""Thanh Thanh Cong Tourism)","Thanh Thanh Cong Tourism Joint Stock Company(""Thanh Thanh Cong Tourism)",Related party of major shareholder,
"TTC Attapeu Sugar Cane Company Limited(""TTC Attapeu Sugar Cane"")","TTC Attapeu Sugar Cane Company Limited(""TTC Attapeu Sugar Cane"")","TTC Attapeu Sugar Cane Company Limited(""TTC Attapeu Sugar Cane"")",Related party of major shareholder,
"Thanh Binh Tourism Joint Stock Company(""Thanh Binh Tourism"")","Thanh Binh Tourism Joint Stock Company(""Thanh Binh Tourism"")","Thanh Binh Tourism Joint Stock Company(""Thanh Binh Tourism"")",Related party of major shareholder,
"Thanh Thanh Nam Joint Stock Company (""Thanh Thanh Nam"")","Thanh Thanh Nam Joint Stock Company (""Thanh Thanh Nam"")","Thanh Thanh Nam Joint Stock Company (""Thanh Thanh Nam"")",Related party of major shareholder,
"Saigon Thuong Tin Real Estate Management Service Company Limited (""SACOMREAL-M"")","Saigon Thuong Tin Real Estate Management Service Company Limited (""SACOMREAL-M"")","Saigon Thuong Tin Real Estate Management Service Company Limited (""SACOMREAL-M"")",Related party of major shareholder,
"Tan Dinh Import Export Joint Stock Company(""Tan Dinh Import Export"")","Tan Dinh Import Export Joint Stock Company(""Tan Dinh Import Export"")","Tan Dinh Import Export Joint Stock Company(""Tan Dinh Import Export"")",Related party of major shareholder,
"TTC International Travel Limited Company(""TTC International Travel"")","TTC International Travel Limited Company(""TTC International Travel"")","TTC International Travel Limited Company(""TTC International Travel"")",Related party of major shareholder,
"Thanh Ngoc Tea Joint Stock Company(""Thanh Ngoc Tea"")","Thanh Ngoc Tea Joint Stock Company(""Thanh Ngoc Tea"")","Thanh Ngoc Tea Joint Stock Company(""Thanh Ngoc Tea"")",Related party of major shareholder,
"DHA Medical Service Trading Joint Stock Company(""DHA Medical"")","DHA Medical Service Trading Joint Stock Company(""DHA Medical"")","DHA Medical Service Trading Joint Stock Company(""DHA Medical"")",Related party of major shareholder,
"Ninh Hoa Thermal Power One-member Limited Company(""Ninh Hoa Thermal Power"")","Ninh Hoa Thermal Power One-member Limited Company(""Ninh Hoa Thermal Power"")","Ninh Hoa Thermal Power One-member Limited Company(""Ninh Hoa Thermal Power"")",Related party of major shareholder,
"TTC Tourism Company Limited (""TTC Tourism"")","TTC Tourism Company Limited (""TTC Tourism"")","TTC Tourism Company Limited (""TTC Tourism"")",Related party of major,
