row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Ending balance,Beginning balance,,
Investments in subsidiaries (Note 14.1),Investments in subsidiaries (Note 14.1),Investments in subsidiaries (Note 14.1),"4,400,439,616,172","4,381,439,616,172",,
Investments in associates (Note 14.2),Investments in associates (Note 14.2),Investments in associates (Note 14.2),"49,990,000,000","143,790,000,000",,
TOTAL,TOTAL,TOTAL,"4,450,429,616,172","4,525,229,616,172",,
Provision for long-term investments,Provision for long-term investments,Provision for long-term investments,"(3,369,365,066)","(213,451,394,380)",,
NET,NET,NET,"4,447,060,251,106","4,311,778,221,792",,
