row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,547.772.436.021,76.833.007.359,,,547772436021.0,76833007359.0
02,02,02,Khẩu hao và hao mòn,"11, 12",139.712.619.078,142.686.939.981,,,139712619078.0,142686939981.0
03,03,03,(Hoàn nhập) các khoản dự phòng,,(209.151.385.797),126.726.577.399,,,-209151385797.0,126726577399.0
04,04,04,Lỗ (lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiên tê có gốc ngoại tê,,10.767.001,(44.402.387),,,10767001.0,-44402387.0
05,05,05,Lãi từ hoạt động đầu tư,,(300.542.386.154),(229.717.137.439),,,-300542386154.0,-229717137439.0
06,06,06,Chi phí lãi vay và chi phí phân bổ phát hành trái phiếu,24,135.636.462.009,223.802.200.175,,24.0,135636462009.0,223802200175.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,313.438.512.158,340.287.185.088,,,313438512158.0,340287185088.0
09,09,09,Tăng các khoản phải thu,,(162.347.633.713),(15.559.604.825),,,-162347633713.0,-15559604825.0
10,10,10,Giảm hàng tồn kho,,44.745.895.168,11.873.316.479,,,44745895168.0,11873316479.0
11,11,11,Tăng (giảm) các khoản phải trả,,14.573.550.057,(17.099.894.133),,,14573550057.0,-17099894133.0
12,12,12,Giảm chi phí trả trước,,1.381.941.554,712.885.267,,,1381941554.0,712885267.0
14,14,14,Tiền lãi vay đã trả,,(136.297.872.829),(239.126.450.824),,,-136297872829.0,-239126450824.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,-,(3.084.884.635),,,,-3084884635.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(10.274.833.925),(5.838.900.444),,,-10274833925.0,-5838900444.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,65.219.558.470,72.163.651.973,,,65219558470.0,72163651973.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi đề mua sắm, xây dựng tài sản cố định",,(8.055.199.432),(2.648.326.125),,,-8055199432.0,-2648326125.0
22,22,22,Tiền thu do thanh lý tài sản cố định,,1.544.053.970,3.892.610.445,,,1544053970.0,3892610445.0
23,23,23,Tiền chi cho vay,,(3.500.000.000),(106.400.000.000),,,-3500000000.0,-106400000000.0
24,24,24,Tiền thu hồi cho vay,,175.300.000.000,173.000.000.000,,,175300000000.0,173000000000.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(19.000.000.000),(5.000.000.000),,,-19000000000.0,-5000000000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,230.958.411.937,-,,,230958411937.0,
27,27,27,"Tiền thu lãi, cổ tức và lợi nhuận được chia",,180.089.107.930,214.637.934.368,,,180089107930.0,214637934368.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,557.336.374.405,277.482.218.688,,,557336374405.0,277482218688.0
