row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Current year,Previous year,,
Interest expenses,Interest expenses,Interest expenses,"133,621,728,681","219,866,767,192",,
Allocation of bond issuance fee,Allocation of bond issuance fee,Allocation of bond issuance fee,"2,014,733,328","3,935,432,983",,
(Reversal) provision for long-term investments,(Reversal) provision for long-term investments,(Reversal) provision for long-term investments,"(210,082,029,314)","126,752,849,161",,
Others,Others,Others,"16,254,259,263","8,867,086,050",,
TOTAL,TOTAL,TOTAL,"(58,191,308,042)","359,422,135,386",,
