row_label_raw,row_label_full,Ngân hàng > Ngân hàngTMCP NgoạiThươngViệt Nam(“Vietcombank”)Chi nhánhGia Lai > Ngân hàngTMCP Đầu tưvà Phát triểnViệt Nam(“BIDV”) Chinhánh Gia Đình > Ngân hàng TMTNHH E. Sun- Chi nhánhĐồng Nai,Số cuối nămVND > 419.600.000.000 > 146.500.000.000 > 32.500.000.003,Mục đích vay > Đầu tư vào dự ánNhà máy điện mặttrời Krông Pa > Đầu tư vào dự ánNhà máy điện mặttrời Phong Điền > Đầu tư vào Côngty Cổ phần Nănglương Điện gióTiền Giang dướiđang vốn góp chomục đích phát triềndự án điện gióTân Phú Đông 1,Ngày đáo hạn > Từ ngày 9 tháng 8năm 2026 đếnngày 9 tháng 11năm 2030 > Từ ngày 12 tháng10 năm 2026 đến12 tháng 4 năm2029 > Từ ngày 9 tháng 2năm 2026 đến ngày7 tháng 8 năm 2026,"Lãi suất%/năm > Lãi suất có định 12 tháng kể từ ngaygiải ngân đầu tiên là 7,8%/năm. Sauđỏ, lãi suất được định kỳ điều chỉnh 3tháng/lần theo lãi suất tiết kiệm bằngĐồng Việt Nam với thời hạn 12 thángdo Vietcombank - Chi nhánh Gia Laithống báo cộng biên lãi suất 2,6%/năm > Lãi suất trong 12 tháng kể từ ngày giảingân đầu tiên là 7,5%/năm. Sau đó, lãi suất định kỳ điều chỉnh 6 tháng/lầantheo lãi suất cơ sở cộng biên lãi suất2,3%/năm > Lãi suất định kỳ điều chỉnh 6 tháng/lầantheo bình quân lãi suất tiền gửi tiếtkiệm bằng Đông Việt Nam với kỳ hạn6 tháng của 4 ngân hàng (Vietinbank,Vietcombank, BIDV và Agribank) vớibiên độ lãi suất là 3,6%/năm","Hình thức đảm bảo > Nhà máy điện mặt trời Krông Pa,các Nhà máy thủy điện Ayun Thương 1Avà Đak PiHao 1 (TM số 11) và bảo lãnh củaCông ty Cổ phần Đầu tưThành Thành Công - một bên liên quan > Nhà máy điện mặt trời Phong Điền bao gồm Quyền sử dụng đất có diện tích449.980 \( m^{2} \) và tài sản gắn liền với đất tại sốđất 257, 258, Tờ bản đồ số 01 xã Điền Lộc,phường Phong Điền, Thành phố Huế vàmáy móc thiết bị (TM số 11) > Nhà máy thủy điện Thương Lộ bao gồmcông trình có tổng diện tích xây dựng3.291,5 \( m^{2} \) trên khu đất có diện tích44.283,9 \( m^{2} \) theo Giấy chứng nhận quyềnsử dụng đất, quyền sở hữu nhà ở và tàisản khác gắn liền với đất tại Thừa đất số567 và 424, xã Khe Tre, Thành phố Huế",numeric__Số cuối nămVND > 419.600.000.000 > 146.500.000.000 > 32.500.000.003,numeric__Mục đích vay > Đầu tư vào dự ánNhà máy điện mặttrời Krông Pa > Đầu tư vào dự ánNhà máy điện mặttrời Phong Điền > Đầu tư vào Côngty Cổ phần Nănglương Điện gióTiền Giang dướiđang vốn góp chomục đích phát triềndự án điện gióTân Phú Đông 1,numeric__Ngày đáo hạn > Từ ngày 9 tháng 8năm 2026 đếnngày 9 tháng 11năm 2030 > Từ ngày 12 tháng10 năm 2026 đến12 tháng 4 năm2029 > Từ ngày 9 tháng 2năm 2026 đến ngày7 tháng 8 năm 2026,"numeric__Lãi suất%/năm > Lãi suất có định 12 tháng kể từ ngaygiải ngân đầu tiên là 7,8%/năm. Sauđỏ, lãi suất được định kỳ điều chỉnh 3tháng/lần theo lãi suất tiết kiệm bằngĐồng Việt Nam với thời hạn 12 thángdo Vietcombank - Chi nhánh Gia Laithống báo cộng biên lãi suất 2,6%/năm > Lãi suất trong 12 tháng kể từ ngày giảingân đầu tiên là 7,5%/năm. Sau đó, lãi suất định kỳ điều chỉnh 6 tháng/lầantheo lãi suất cơ sở cộng biên lãi suất2,3%/năm > Lãi suất định kỳ điều chỉnh 6 tháng/lầantheo bình quân lãi suất tiền gửi tiếtkiệm bằng Đông Việt Nam với kỳ hạn6 tháng của 4 ngân hàng (Vietinbank,Vietcombank, BIDV và Agribank) vớibiên độ lãi suất là 3,6%/năm","numeric__Hình thức đảm bảo > Nhà máy điện mặt trời Krông Pa,các Nhà máy thủy điện Ayun Thương 1Avà Đak PiHao 1 (TM số 11) và bảo lãnh củaCông ty Cổ phần Đầu tưThành Thành Công - một bên liên quan > Nhà máy điện mặt trời Phong Điền bao gồm Quyền sử dụng đất có diện tích449.980 \( m^{2} \) và tài sản gắn liền với đất tại sốđất 257, 258, Tờ bản đồ số 01 xã Điền Lộc,phường Phong Điền, Thành phố Huế vàmáy móc thiết bị (TM số 11) > Nhà máy thủy điện Thương Lộ bao gồmcông trình có tổng diện tích xây dựng3.291,5 \( m^{2} \) trên khu đất có diện tích44.283,9 \( m^{2} \) theo Giấy chứng nhận quyềnsử dụng đất, quyền sở hữu nhà ở và tàisản khác gắn liền với đất tại Thừa đất số567 và 424, xã Khe Tre, Thành phố Huế"
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,598.600.000.003,,,,,598600000003.0,,,,
Trong đó:Vay dài hạnđến hạn trảVay dài hạn,Trong đó:Vay dài hạnđến hạn trảVay dài hạn,Trong đó:Vay dài hạnđến hạn trảVay dài hạn,100.100.000.003498.500.000.000,,,,,1.001000000034985e+23,,,,
