row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Lãi vay,Lãi vay,Lãi vay,133.621.728.681,219.866.767.192,133621728681.0,219866767192.0
Phân bổ chi phí phát hành trái phiếu(Hoàn nhập) dự phòng đầu tư tài chính,Phân bổ chi phí phát hành trái phiếu(Hoàn nhập) dự phòng đầu tư tài chính,Phân bổ chi phí phát hành trái phiếu(Hoàn nhập) dự phòng đầu tư tài chính,2.014.733.328(210.082.029.314),3.935.432.983126.752.849.161,,3.9354329831267526e+21
Khác,Khác,Khác,16.254.259.263,8.867.086.050,16254259263.0,8867086050.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,(58.191.308.042),359.422.135.386,-58191308042.0,359422135386.0
