row_label_raw,row_label_full,Số đầu năm,Năm nay > 12.055.084.660,VNDNăm trước > 14.088.002.575,numeric__Năm nay > 12.055.084.660,numeric__VNDNăm trước > 14.088.002.575
Trích từ LNST chưa phân phối (TM số 21),Trích từ LNST chưa phân phối (TM số 21),Trích từ LNST chưa phân phối (TM số 21),25.643.075.638,3.805.982.529,25643075638.0,3805982529.0
Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,Sử dụng quỹ trong năm,(10.216.570.175),(5.838.900.444),-10216570175.0,-5838900444.0
Số cuối năm,Số cuối năm,Số cuối năm,27.481.590.123,12.055.084.660,27481590123.0,12055084660.0
