row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phí dịch vụ môi trường rừng,Phí dịch vụ môi trường rừng,Phí dịch vụ môi trường rừng,1.311.969.132,1.047.061.440,1311969132.0,1047061440.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,370.682.076,398.834.076,370682076.0,398834076.0
Khác,Khác,Khác,4.799.121.343,3.558.205.305,4799121343.0,3558205305.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.481.772.551,5.004.100.821,6481772551.0,5004100821.0
