row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,VND Năm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VND Năm trước
Đầu tư Thành Thành Công,Đầu tư Thành Thành Công,Đầu tư Thành Thành Công,"Mua hàng hóa, dịch vụ",23.504.540.000,23.765.073.359,,23504540000.0,23765073359.0
Deutsche Investitions,Deutsche Investitions,Deutsche Investitions,Cổ tức cho cổ phần ưu đãi,40.878.066.000,40.076.208.000,,40878066000.0,40076208000.0
Deutsche Investitions,Deutsche Investitions,Deutsche Investitions,Mua dịch vụ,12.887.915.901,860.314.299,,12887915901.0,860314299.0
Deutsche Investitions,Deutsche Investitions,Deutsche Investitions,Nhận chi phí hỗ trợ,-,453.640.775,,,453640775.0
