row_label_raw,row_label_full,Dự án,Ưu đãi thuế,numeric__Ưu đãi thuế
Nhà máy thủy điện Đắk PiHao 1,Nhà máy thủy điện Đắk PiHao 1,Nhà máy thủy điện Đắk PiHao 1,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2014);Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2014) và giảm 50% trong chín (9) năm tiếp theo.,
Nhà máy thủy điện Đa Khai,Nhà máy thủy điện Đa Khai,Nhà máy thủy điện Đa Khai,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2011);Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2011) và giảm 50% trong chín (9) năm tiếp theo.,
Nhà máy thủy điện Ayun Thượng 1A,Nhà máy thủy điện Ayun Thượng 1A,Nhà máy thủy điện Ayun Thượng 1A,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2011);Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2011) và giảm 50% trong chín (9) năm tiếp theo.,
Nhà máy điện mặt trời Phong Điền,Nhà máy điện mặt trời Phong Điền,Nhà máy điện mặt trời Phong Điền,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2019);Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2019) và giảm 50% trong chín (9) năm tiếp theo.,
Nhà máy điện mặt trời Krông Pa,Nhà máy điện mặt trời Krông Pa,Nhà máy điện mặt trời Krông Pa,Thuế suất thuế TNDN là 10% trong mười lăm (15) năm kể từ khi dự án bắt đầu hoạt động (năm 2019);Được miễn bốn (4) năm tính từ năm đầu tiên có thu nhập chịu thuế (năm 2019) và giảm 50% trong chín (9) năm tiếp theo.,
