row_label_raw,row_label_full,col_0,Current year,VND Previous year,numeric__Current year,numeric__VND Previous year
Gains from transferring the investment,Gains from transferring the investment,Gains from transferring the investment,"142,353,026,352",-,,
Dividends income,Dividends income,Dividends income,"156,809,908,400","207,719,096,200",,
Interest income,Interest income,Interest income,"6,366,917,104","22,015,067,897",,
Others,Others,Others,"414,612,173","58,372,202",,
TOTAL,TOTAL,TOTAL,"305,944,464,029","229,792,536,299",,
