row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Ending balance,Beginning balance,,
Less than 1 year,Less than 1 year,Less than 1 year,"6,014,363,953","3,567,257,654",,
From 1 to 5 years,From 1 to 5 years,From 1 to 5 years,"2,805,960,415","2,734,254,647",,
More than 5 years,More than 5 years,More than 5 years,"23,606,350,856","24,234,721,321",,
TOTAL,TOTAL,TOTAL,"32,426,675,224","30,536,233,622",,
