row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các TCTD khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phái sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,Tổng cộng Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Tiền gửi và vay các TCTD khác Triệu VND,numeric__Tiền gửi của khách hàng Triệu VND,numeric__Các cam kết tín dụng Triệu VND,numeric__Công cụ tài chính phái sinh (i) Triệu VND,numeric__Kinh doanh và đầu tư chứng khoán Triệu VND,numeric__Tổng cộng Triệu VND
Trong nước,Trong nước,Trong nước,45.261.262,361.912.538,53.601.752,379.920.669,13.151.764,43.304.359,70.807.981,967.960.325,45261262.0,361912538.0,53601752.0,379920669.0,13151764.0,43304359.0,70807981.0,967960325.0
Nước ngoài,Nước ngoài,Nước ngoài,4.557.514,-,792.187,-,3.961.424,26.547,-,9.337.672,4557514.0,,792187.0,,3961424.0,26547.0,,9337672.0
,,,49.818.776,361.912.538,54.393.939,379.920.669,17.113.188,43.330.906,70.807.981,977.297.997,49818776.0,361912538.0,54393939.0,379920669.0,17113188.0,43330906.0,70807981.0,977297997.0
