row_label_raw,row_label_full,Lợi nhuận trước thuế TNDNCác khoản mục điều chỉnh:,Năm 2022Triệu VND > 17.114.208,Năm 2021Triệu VND > 11.998.112,numeric__Năm 2022Triệu VND > 17.114.208,numeric__Năm 2021Triệu VND > 11.998.112
"Trừ (-) Thu nhập được miễn thuế TNDN:- Thu nhập từ góp vốn, mua cổ phần- Lãi từ hợp nhất công ty liên doanh, liên kết theo phương pháp vốn chủ sở hữu- Các khoản thu nhập được miễn thuế TNDN khácCộng (+) Chi phí không được khấu trừ khi xác định thu nhập chịu thuếCác khoản điều chỉnh làm tăng/(giảm) thu nhập chịu thuế khác","Trừ (-) Thu nhập được miễn thuế TNDN:- Thu nhập từ góp vốn, mua cổ phần- Lãi từ hợp nhất công ty liên doanh, liên kết theo phương pháp vốn chủ sở hữu- Các khoản thu nhập được miễn thuế TNDN khácCộng (+) Chi phí không được khấu trừ khi xác định thu nhập chịu thuếCác khoản điều chỉnh làm tăng/(giảm) thu nhập chịu thuế khác","Trừ (-) Thu nhập được miễn thuế TNDN:- Thu nhập từ góp vốn, mua cổ phần- Lãi từ hợp nhất công ty liên doanh, liên kết theo phương pháp vốn chủ sở hữu- Các khoản thu nhập được miễn thuế TNDN khácCộng (+) Chi phí không được khấu trừ khi xác định thu nhập chịu thuếCác khoản điều chỉnh làm tăng/(giảm) thu nhập chịu thuế khác",61.98959.456-2.5334.552168.713,41.39221.979(1.767)21.1803.143(4.107),,
Thu nhập chịu thuế,"Trừ (-) Thu nhập được miễn thuế TNDN:- Thu nhập từ góp vốn, mua cổ phần- Lãi từ hợp nhất công ty liên doanh, liên kết theo phương pháp vốn chủ sở hữu- Các khoản thu nhập được miễn thuế TNDN khácCộng (+) Chi phí không được khấu trừ khi xác định thu nhập chịu thuếCác khoản điều chỉnh làm tăng/(giảm) thu nhập chịu thuế khác > Thu nhập chịu thuế",Thu nhập chịu thuế,17.225.484,11.955.756,17225484.0,11955756.0
Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hànhĐiều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế TNDN hiện hành năm nay,"Trừ (-) Thu nhập được miễn thuế TNDN:- Thu nhập từ góp vốn, mua cổ phần- Lãi từ hợp nhất công ty liên doanh, liên kết theo phương pháp vốn chủ sở hữu- Các khoản thu nhập được miễn thuế TNDN khácCộng (+) Chi phí không được khấu trừ khi xác định thu nhập chịu thuếCác khoản điều chỉnh làm tăng/(giảm) thu nhập chịu thuế khác > Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hànhĐiều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế TNDN hiện hành năm nay",Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hànhĐiều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế TNDN hiện hành năm nay,3.445.097514,2.391.151(2.072),3445097514.0,
Tổng chi phí thuế TNDN hiện hànhThuế TNDN phải nộp đầu nămThuế TNDN đã nộp trong năm,Tổng chi phí thuế TNDN hiện hànhThuế TNDN phải nộp đầu nămThuế TNDN đã nộp trong năm,Tổng chi phí thuế TNDN hiện hànhThuế TNDN phải nộp đầu nămThuế TNDN đã nộp trong năm,3.445.611438.405(1.580.115),2.389.079331.685(2.282.359),,
Thuế TNDN còn phải nộp cuối năm,Tổng chi phí thuế TNDN hiện hànhThuế TNDN phải nộp đầu nămThuế TNDN đã nộp trong năm > Thuế TNDN còn phải nộp cuối năm,Thuế TNDN còn phải nộp cuối năm,2.303.901,438.405,2303901.0,438405.0
