row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,Vốn cổ phần Triệu VND,numeric__Số lượng cổ phiếu,numeric__Vốn cổ phần Triệu VND
Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,2.161.558.460,21.615.585,2161558460.0,21615585.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,540.389.615,5.403.896,540389615.0,5403896.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,2.701.948.075,27.019.481,2701948075.0,27019481.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,675.487.019,6.754.870,675487019.0,6754870.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,3.377.435.094,33.774.351,3377435094.0,33774351.0
