row_label_raw,row_label_full,col_0,31/12/2021Triệu VND,31/12/2020Triệu VND,numeric__31/12/2021Triệu VND,numeric__31/12/2020Triệu VND
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
Trái phiếu Chính phủ (v),Chứng khoán nợ > Trái phiếu Chính phủ (v),Trái phiếu Chính phủ (v),5.207.436,4.993.616,5207436.0,4993616.0
Trái phiếu do các TCTD khác trong nước phát hành (v),Chứng khoán nợ > Trái phiếu do các TCTD khác trong nước phát hành (v),Trái phiếu do các TCTD khác trong nước phát hành (v),2.400.045,1.499.943,2400045.0,1499943.0
Trái phiếu do các TCKT trong nước phát hành,Chứng khoán nợ > Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,2.383.376,648.400,2383376.0,648400.0
,,,9.990.857,7.141.959,9990857.0,7141959.0
Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,,
Dự phòng giảm giá chứng khoán (i),Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán > Dự phòng giảm giá chứng khoán (i),Dự phòng giảm giá chứng khoán (i),(11.162),-,-11162.0,
Dự phòng rủi ro tín dụng chung (ii),Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán > Dự phòng rủi ro tín dụng chung (ii),Dự phòng rủi ro tín dụng chung (ii),(17.875),(4.788),-17875.0,-4788.0
,,,9.961.820,7.137.171,9961820.0,7137171.0
Chứng khoán đầu tư giữ đến ngày đáo hạn(không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán đầu tư giữ đến ngày đáo hạn(không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán đầu tư giữ đến ngày đáo hạn(không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán đầu tư giữ đến ngày đáo hạn(không bao gồm trái phiếu đặc biệt do VAMC phát hành),Chứng khoán đầu tư giữ đến ngày đáo hạn(không bao gồm trái phiếu đặc biệt do VAMC phát hành),,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
Trái phiếu Chính phủ (v),Chứng khoán nợ > Trái phiếu Chính phủ (v),Trái phiếu Chính phủ (v),10.522.954,9.749.713,10522954.0,9749713.0
Trái phiếu do các TCTD khác trong nước phát hành (v),Chứng khoán nợ > Trái phiếu do các TCTD khác trong nước phát hành (v),Trái phiếu do các TCTD khác trong nước phát hành (v),1.073.410,1.271.216,1073410.0,1271216.0
Trái phiếu do các TCKT trong nước phát hành,Chứng khoán nợ > Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,200.000,180.000,200000.0,180000.0
,,,11.796.364,11.200.929,11796364.0,11200929.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,,
Dự phòng rủi ro tín dụng chung (ii),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn > Dự phòng rủi ro tín dụng chung (ii),Dự phòng rủi ro tín dụng chung (ii),(1.500),(1.350),-1500.0,-1350.0
,,,11.794.864,11.199.579,11794864.0,11199579.0
Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,,
Mệnh giá trái phiếu đặc biệt (iii),Trái phiếu đặc biệt do VAMC phát hành > Mệnh giá trái phiếu đặc biệt (iii),Mệnh giá trái phiếu đặc biệt (iii),1.377.193,1.950.033,1377193.0,1950033.0
Dự phòng trái phiếu đặc biệt (iv),Trái phiếu đặc biệt do VAMC phát hành > Dự phòng trái phiếu đặc biệt (iv),Dự phòng trái phiếu đặc biệt (iv),(275.439),-,-275439.0,
,,,1.101.754,1.950.033,1101754.0,1950033.0
,,,22.858.438,20.286.783,22858438.0,20286783.0
