row_label_raw,row_label_full,col_0,Ảnh hưởng đến lợi nhuận sau thuế Tăng/(giảm) Triệu VND,numeric__Ảnh hưởng đến lợi nhuận sau thuế Tăng/(giảm) Triệu VND
Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,
USD (yếu đi 1%),Ngày 31 tháng 12 năm 2021 > USD (yếu đi 1%),USD (yếu đi 1%),(3.412),-3412.0
EUR (yếu đi 9%),Ngày 31 tháng 12 năm 2021 > EUR (yếu đi 9%),EUR (yếu đi 9%),(32),-32.0
XAU (mạnh lên 10%),Ngày 31 tháng 12 năm 2021 > XAU (mạnh lên 10%),XAU (mạnh lên 10%),160,160.0
Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020,
USD (yếu đi 1%),Ngày 31 tháng 12 năm 2020 > USD (yếu đi 1%),USD (yếu đi 1%),(316),-316.0
EUR (mạnh lên 9%),Ngày 31 tháng 12 năm 2020 > EUR (mạnh lên 9%),EUR (mạnh lên 9%),52,52.0
XAU (mạnh lên 31%),Ngày 31 tháng 12 năm 2020 > XAU (mạnh lên 31%),XAU (mạnh lên 31%),347,347.0
