row_label_raw,row_label_full,col_0,31/12/2021Triệu VND,31/12/2020Triệu VND,numeric__31/12/2021Triệu VND,numeric__31/12/2020Triệu VND
Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,Tiền gửi tại các tổ chức tín dụng (“TCTD”) khác,,
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,,,
▪ Bằng VND,Tiền gửi không kỳ hạn > ▪ Bằng VND,▪ Bằng VND,9.214.417,7.976.654,9214417.0,7976654.0
▪ Bằng ngoại tệ,Tiền gửi không kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,744.971,264.200,744971.0,264200.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
▪ Bằng VND,Tiền gửi có kỳ hạn > ▪ Bằng VND,▪ Bằng VND,2.699.000,2.442.000,2699000.0,2442000.0
▪ Bằng ngoại tệ,Tiền gửi có kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,4.881.960,971.460,4881960.0,971460.0
,,,17.540.348,11.654.314,17540348.0,11654314.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,,
▪ Bằng VND (i),Cho vay các TCTD khác > ▪ Bằng VND (i),▪ Bằng VND (i),229.885,239.229,229885.0,239229.0
,,,229.885,239.229,229885.0,239229.0
,,,17.770.233,11.893.543,17770233.0,11893543.0
