row_label_raw,row_label_full,col_0,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021_1,numeric__Tại ngày 31 tháng 12 năm 2021,numeric__Tại ngày 31 tháng 12 năm 2021_1
,,,Số cổ phiếu,Mệnh giá (Triệu VND),,
Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,513.440.504,5.134.405,513440504.0,5134405.0
Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,513.440.504,5.134.405,513440504.0,5134405.0
,,,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,,
,,,Số cổ phiếu,Mệnh giá (Triệu VND),,
Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông,456.446.843,4.564.468,456446843.0,4564468.0
Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông,456.446.843,4.564.468,456446843.0,4564468.0
