row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các TCTD khác – gộp Triệu VND,Chứng khoán kinh doanh – gộp Triệu VND,Cho vay khách hàng – gộp Triệu VND,Chứng khoán đầu tư – gộp Triệu VND,Tiền gửi và vay từ TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Phát hành giấy tờ có giá Triệu VND,Các cam kết tín dụng Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác – gộp Triệu VND,numeric__Chứng khoán kinh doanh – gộp Triệu VND,numeric__Cho vay khách hàng – gộp Triệu VND,numeric__Chứng khoán đầu tư – gộp Triệu VND,numeric__Tiền gửi và vay từ TCTD khác Triệu VND,numeric__Tiền gửi của khách hàng Triệu VND,numeric__Phát hành giấy tờ có giá Triệu VND,numeric__Các cam kết tín dụng Triệu VND
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,17.342.872427.361,144.141-,102.653.266-,23.164.414-,14.433.0331.189.262,115.319.388-,10.360.103-,1.979.290-,17342872427361.0,,,,144330331189262.0,,,
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,17.770.233,144.141,102.653.266,23.164.414,15.622.295,115.319.388,10.360.103,1.979.290,17770233.0,144141.0,102653266.0,23164414.0,15622295.0,115319388.0,10360103.0,1979290.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,,,,,,,,
,,,Tiền gửi và cho vay các TCTD khác – gộp Triệu VND,Chứng khoán kinh doanh – gộp Triệu VND,Cho vay khách hàng – gộp Triệu VND,Chứng khoán đầu tư – gộp Triệu VND,Tiền gửi và vay từ TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Phát hành giấy tờ có giá Triệu VND,Các cam kết tín dụng Triệu VND,,,,,,,,
Trong nước Nước ngoài,Tại ngày 31 tháng 12 năm 2020 > Trong nước Nước ngoài,Trong nước Nước ngoài,11.697.439196.104,144.141-,89.171.618-,20.292.921-,18.740.807346.950,98.254.031-,6.957.313-,2.106.642-,11697439196104.0,,,,18740807346950.0,,,
Trong nước Nước ngoài,Tại ngày 31 tháng 12 năm 2020 > Trong nước Nước ngoài,Trong nước Nước ngoài,11.893.543,144.141,89.171.618,20.292.921,19.087.757,98.254.031,6.957.313,2.106.642,11893543.0,144141.0,89171618.0,20292921.0,19087757.0,98254031.0,6957313.0,2106642.0
