row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,36.866.109.015,14.470.925.025,36866109015.0,14470925025.0
Chi phí hỗ trợ lãi suất cho khách hàng mua bất động sản,Chi phí hỗ trợ lãi suất cho khách hàng mua bất động sản,Chi phí hỗ trợ lãi suất cho khách hàng mua bất động sản,23.481.919.717,-,23481919717.0,
Lương nhân viên,Lương nhân viên,Lương nhân viên,7.014.572.794,5.105.447.371,7014572794.0,5105447371.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,5.823.431.005,8.776.550.054,5823431005.0,8776550054.0
Chi phí bán hàng khác,Chi phí bán hàng khác,Chi phí bán hàng khác,546.185.499,588.927.600,546185499.0,588927600.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,190.864.699.296,187.260.778.682,190864699296.0,187260778682.0
Lương nhân viên,Lương nhân viên,Lương nhân viên,104.127.216.599,92.238.983.032,104127216599.0,92238983032.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,34.916.960.651,55.818.070.634,34916960651.0,55818070634.0
Khấu hao và hao mòn,Khấu hao và hao mòn,Khấu hao và hao mòn,12.463.315.594,8.409.594.334,12463315594.0,8409594334.0
Chi phí dự phòng phải thu,Chi phí dự phòng phải thu,Chi phí dự phòng phải thu,8.500.000.000,9.000.000.000,8500000000.0,9000000000.0
Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,30.857.206.452,21.794.130.682,30857206452.0,21794130682.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,227.730.808.311,201.731.703.707,227730808311.0,201731703707.0
