row_label_raw,row_label_full,col_0,Số đầu năm,Tăng,Giảm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng,numeric__Giảm,numeric__VND Số cuối năm
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế sử dụng đất,Phải nộp > Thuế sử dụng đất,Thuế sử dụng đất,-,1.046.594.347.301,(877.902.598.231),168.691.749.070,,1046594347301.0,-877902598231.0,168691749070.0
Thuế thu nhập doanh nghiệp,Phải nộp > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,178.419.203.499,180.938.107.465,(178.419.835.899),180.937.475.065,178419203499.0,180938107465.0,-178419835899.0,180937475065.0
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,192.152.231.934,(101.704.370.659),90.447.861.275,,192152231934.0,-101704370659.0,90447861275.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.057.258.764,16.373.751.566,(11.325.382.100),6.105.628.230,1057258764.0,16373751566.0,-11325382100.0,6105628230.0
Khác,Phải nộp > Khác,Khác,98.870.672,3.355.355.154,(3.346.019.732),108.206.094,98870672.0,3355355154.0,-3346019732.0,108206094.0
TỔNG CỘNG,Phải nộp > TỔNG CỘNG,TỔNG CỘNG,179.575.332.935,1.439.413.793.420,(1.172.698.206.621),446.290.919.734,179575332935.0,1439413793420.0,-1172698206621.0,446290919734.0
Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,
Thuế giá trị gia tăng,Phải thu > Thuế giá trị gia tăng,Thuế giá trị gia tăng,19.185.882.109,93.606.872.905,(108.787.214.578),4.005.540.436,19185882109.0,93606872905.0,-108787214578.0,4005540436.0
