row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế TNDN chuyển nhượng bất động sản,Thuế TNDN chuyển nhượng bất động sản,Thuế TNDN chuyển nhượng bất động sản,97.787.726.410,-,97.787.726.410,-,97787726410.0,,97787726410.0,
Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,Dự phòng tổn thất đầu tư,8.831.585.134,-,8.831.585.134,-,8831585134.0,,8831585134.0,
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,4.987.070.555,4.987.070.555,-,-,4987070555.0,4987070555.0,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,111.606.382.099,4.987.070.555,,,111606382099.0,4987070555.0,,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,,,106.619.311.544,-,,,106619311544.0,
