row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,794.883.163.424,1.073.726.541.450,,,794883163424.0,1073726541450.0
02,02,02,Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình (bao gồm phân bổ lợi thế thương mại),"13, 14, 15, 17",245.794.599.491,211.049.410.459,,,245794599491.0,211049410459.0
03,03,03,Dự phòng,,155.573.668.839,106.745.515.538,,,155573668839.0,106745515538.0
04,04,04,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(84.878.689),(17.485.155),,,-84878689.0,-17485155.0
05,05,05,Lãi từ hoạt động đầu tư,,(32.646.604.215),(131.779.915.687),,,-32646604215.0,-131779915687.0
06,06,06,Chỉ phí lãi vay,29,306.437.744.108,265.822.089.374,,29.0,306437744108.0,265822089374.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.469.957.692.958,1.525.546.155.979,,,1469957692958.0,1525546155979.0
09,09,09,Tăng các khoản phải thu,,(1.983.610.743.327),(2.541.095.937.947),,,-1983610743327.0,-2541095937947.0
10,10,10,(Tăng) giảm hàng tồn kho,,(674.144.089.838),29.279.924.481,,,-674144089838.0,29279924481.0
11,11,11,Tăng các khoản phải trả,,1.591.757.580.182,567.202.301.151,,,1591757580182.0,567202301151.0
12,12,12,Tăng chi phí trả trước,,(54.133.339.998),(181.670.150.569),,,-54133339998.0,-181670150569.0
14,14,14,Tiền lãi vay đã trả,,(316.828.944.494),(254.198.913.926),,,-316828944494.0,-254198913926.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(186.684.525.365),(150.062.361.165),,,-186684525365.0,-150062361165.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(28.763.878.742),(91.468.569.795),,,-28763878742.0,-91468569795.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(182.450.248.624),(1.096.467.551.791),,,-182450248624.0,-1096467551791.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định",,(297.834.059.316),(589.089.363.742),,,-297834059316.0,-589089363742.0
22,22,22,Tiền thu từ thanh lý tài sản cố định,,25.303.417.691,23.337.881.658,,,25303417691.0,23337881658.0
23,23,23,Tiền chi cho vay,,(117.145.751.018),(82.053.998.245),,,-117145751018.0,-82053998245.0
24,24,24,Tiền thu hồi cho vay,,672.466.802.374,360.862.855.207,,,672466802374.0,360862855207.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về),,(5.937.513.912),(170.196.608.890),,,-5937513912.0,-170196608890.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,-,1.000.000.000,,,,1000000000.0
27,27,27,Tiền lãi và cổ tức nhận được,,47.555.992.513,99.216.100.295,,,47555992513.0,99216100295.0
28,28,28,Tiền thu hồi từ các cổ đông không kiểm soát,,1.176.742.117,-,,,1176742117.0,
30,30,30,Lưu chuyển tiền thuần từ (sử dụng vào) hoạt động đầu tư,,325.585.630.449,(356.923.133.717),,,325585630449.0,-356923133717.0
