row_label_raw,row_label_full,Ông Lê Viết Hải,Chữ tịch,numeric__Chữ tịch
Ông Phan Ngọc Thạnh,Ông Phan Ngọc Thạnh,Ông Phan Ngọc Thạnh,Thành viên,
Ông Trương Quang Nhật,Ông Trương Quang Nhật,Ông Trương Quang Nhật,Thành viên,
Ông Lê Quốc Duy,Ông Lê Quốc Duy,Ông Lê Quốc Duy,Thành viên,
Ông Trần Sĩ Chương,Ông Trần Sĩ Chương,Ông Trần Sĩ Chương,Thành viên,
Ông Phan Văn Trường,Ông Phan Văn Trường,Ông Phan Văn Trường,Thành viên,
Ông Phương Công Thắng,Ông Phương Công Thắng,Ông Phương Công Thắng,Thành viên,
Ông Đặng Doãn Kiên,Ông Đặng Doãn Kiên,Ông Đặng Doãn Kiên,Thành viên,
