row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Các khoản ký quỹ, ký cược","Ngắn hạn > Các khoản ký quỹ, ký cược","Các khoản ký quỹ, ký cược",138.037.682.256,12.906.232.895,138037682256.0,12906232895.0
Thường ban điều hành và cán bộ trọng yếu,Ngắn hạn > Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,18.169.394.160,10.826.949.670,18169394160.0,10826949670.0
Thu hộ phí bảo trì các dự án,Ngắn hạn > Thu hộ phí bảo trì các dự án,Thu hộ phí bảo trì các dự án,16.033.754.893,16.033.754.893,16033754893.0,16033754893.0
Cổ tức phải trả,Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,213.710.395,669.008.065,213710395.0,669008065.0
Phải trả bên liên quan (Thuyết minh số 33),Ngắn hạn > Phải trả bên liên quan (Thuyết minh số 33),Phải trả bên liên quan (Thuyết minh số 33),4.519.430,-,4519430.0,
Khác,Ngắn hạn > Khác,Khác,25.421.231.833,18.070.829.265,25421231833.0,18070829265.0
,,,197.880.292.967,58.506.774.788,197880292967.0,58506774788.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Thường ban điều hành và cán bộ trọng yếu,Dài hạn > Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,55.809.487.276,26.359.949.011,55809487276.0,26359949011.0
"Các khoản ký quỹ, ký cược","Dài hạn > Các khoản ký quỹ, ký cược","Các khoản ký quỹ, ký cược",19.289.927.764,12.252.070.198,19289927764.0,12252070198.0
Phải trả bên liên quan (Thuyết minh số 33),Dài hạn > Phải trả bên liên quan (Thuyết minh số 33),Phải trả bên liên quan (Thuyết minh số 33),300.234.000,-,300234000.0,
Khác,Dài hạn > Khác,Khác,71.825.823,71.825.823,71825823.0,71825823.0
,,,75.471.474.863,38.683.845.032,75471474863.0,38683845032.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,273.351.767.830,97.190.619.820,273351767830.0,97190619820.0
