row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số cuối năm > Giá trị thuần,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,Số đầu năm > Giá trị thuần,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị thuần,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị thuần
Công ty Cổ phần Xây dựng Uyên Sang An,Công ty Cổ phần Xây dựng Uyên Sang An,Công ty Cổ phần Xây dựng Uyên Sang An,125.945.325.075,(88.257.348.219),37.687.976.856,135.255.675.075,(87.545.197.489),47.710.477.586,125945325075.0,-88257348219.0,37687976856.0,135255675075.0,-87545197489.0,47710477586.0
Công ty Cổ phần Hóa dầu Quân Đội,Công ty Cổ phần Hóa dầu Quân Đội,Công ty Cổ phần Hóa dầu Quân Đội,37.922.961.971,(12.711.022.055),25.211.939.916,55.690.224.534,(22.732.383.638),32.957.840.896,37922961971.0,-12711022055.0,25211939916.0,55690224534.0,-22732383638.0,32957840896.0
Công ty Cổ phần May Lê Trực,Công ty Cổ phần May Lê Trực,Công ty Cổ phần May Lê Trực,24.322.404.658,(10.304.201.286),14.018.203.372,20.253.196.896,(12.323.727.993),7.929.468.903,24322404658.0,-10304201286.0,14018203372.0,20253196896.0,-12323727993.0,7929468903.0
Khác,Khác,Khác,942.810.040.852,(279.312.956.079),663.497.084.773,552.513.760.875,(202.807.284.517),349.706.476.358,942810040852.0,-279312956079.0,663497084773.0,552513760875.0,-202807284517.0,349706476358.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,1.131.000.732.556,(390.585.527.639),740.415.204.917,763.712.857.380,(325.408.593.637),438.304.263.743,1131000732556.0,-390585527639.0,740415204917.0,763712857380.0,-325408593637.0,438304263743.0
