row_label_raw,row_label_full,col_0,VNDGiá trị,numeric__VNDGiá trị
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,
Số đầu năm và số cuối năm,Nguyên giá > Số đầu năm và số cuối năm,Số đầu năm và số cuối năm,61.896.518.318,61896518318.0
Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,Giá trị phân bổ lũy kế,
Số đầu năm,Giá trị phân bổ lũy kế > Số đầu năm,Số đầu năm,(10.297.216.311),-10297216311.0
Phân bổ trong năm,Giá trị phân bổ lũy kế > Phân bổ trong năm,Phân bổ trong năm,(6.189.651.832),-6189651832.0
Số cuối năm,Giá trị phân bổ lũy kế > Số cuối năm,Số cuối năm,(16.486.868.143),-16486868143.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,
Số đầu năm,Giá trị còn lại > Số đầu năm,Số đầu năm,51.599.302.007,51599302007.0
Số cuối năm,Giá trị còn lại > Số cuối năm,Số cuối năm,45.409.650.175,45409650175.0
