row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Các khoản đặt cọc để mua dự án và căn hộ (*),Ngắn hạn > Các khoản đặt cọc để mua dự án và căn hộ (*),Các khoản đặt cọc để mua dự án và căn hộ (*),420.040.500.000,330.000.000.000,420040500000.0,330000000000.0
Phải thu từ thầu phụ,Ngắn hạn > Phải thu từ thầu phụ,Phải thu từ thầu phụ,77.014.544.091,20.633.552.987,77014544091.0,20633552987.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,67.752.297.757,64.459.672.354,67752297757.0,64459672354.0
Lãi phải thu từ bên khác,Ngắn hạn > Lãi phải thu từ bên khác,Lãi phải thu từ bên khác,55.352.526.284,34.684.052.656,55352526284.0,34684052656.0
Phải thu bên liên quan (Thuyết minh số 33),Ngắn hạn > Phải thu bên liên quan (Thuyết minh số 33),Phải thu bên liên quan (Thuyết minh số 33),24.411.822.816,42.264.471,24411822816.0,42264471.0
Lãi ngân hàng,Ngắn hạn > Lãi ngân hàng,Lãi ngân hàng,7.822.351.743,25.736.710.756,7822351743.0,25736710756.0
"Các khoản ký quỹ, ký cược khác","Ngắn hạn > Các khoản ký quỹ, ký cược khác","Các khoản ký quỹ, ký cược khác",7.809.915.174,8.796.868.623,7809915174.0,8796868623.0
Phải thu từ nhân viên,Ngắn hạn > Phải thu từ nhân viên,Phải thu từ nhân viên,1.646.729.170,26.211.121.310,1646729170.0,26211121310.0
Khác,Ngắn hạn > Khác,Khác,20.676.011.637,46.919.477.319,20676011637.0,46919477319.0
,,,682.526.698.672,557.483.720.476,682526698672.0,557483720476.0
Dự phòng nợ phải thu ngắn hạn khó đòi,Ngắn hạn > Dự phòng nợ phải thu ngắn hạn khó đòi,Dự phòng nợ phải thu ngắn hạn khó đòi,(38.996.709.511),(38.127.457.365),-38996709511.0,-38127457365.0
GIÁ TRỊ THUÀN,Ngắn hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,643.529.989.161,519.356.263.111,643529989161.0,519356263111.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Các khoản ký quỹ,Dài hạn > Các khoản ký quỹ,Các khoản ký quỹ,53.101.573.345,29.451.992.624,53101573345.0,29451992624.0
Khác,Dài hạn > Khác,Khác,2.313.853.812,2.156.987.623,2313853812.0,2156987623.0
,,,55.415.427.157,31.608.980.247,55415427157.0,31608980247.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,698.945.416.318,550.965.243.358,698945416318.0,550965243358.0
