row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng trong năm,Số phát sinh trong năm > Giảm trong năm,Số phát sinh trong năm > Phân loại lại,VND > Số cuối năm > Giá trị,VND > Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng trong năm,numeric__Số phát sinh trong năm > Giảm trong năm,numeric__Số phát sinh trong năm > Phân loại lại,numeric__VND > Số cuối năm > Giá trị,numeric__VND > Số cuối năm > Số có khả năng trả nợ
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.279.478.482.724,4.279.478.482.724,11.194.341.170.974,(11.586.863.674.779),190.654.379.393,4.077.610.358.312,4.077.610.358.312,4279478482724.0,4279478482724.0,11194341170974.0,-11586863674779.0,190654379393.0,4077610358312.0,4077610358312.0
Vay ngắn hạn từ ngân hàng(Thuyết minh số 23.1),Vay ngắn hạn từ ngân hàng(Thuyết minh số 23.1),Vay ngắn hạn từ ngân hàng(Thuyết minh số 23.1),e.868.482.481.773,3.868.482.481.773,11.182.319.436.654,(11.178.818.525.310),-,3.871.983.393.117,3.871.983.393.117,,3868482481773.0,11182319436654.0,-11178818525310.0,,3871983393117.0,3871983393117.0
Vay bên khác(Thuyết minh số 23.2),Vay bên khác(Thuyết minh số 23.2),Vay bên khác(Thuyết minh số 23.2),10.093.768.633,10.093.768.633,12.021.734.320,(9.692.904.913),-,12.422.598.040,12.422.598.040,10093768633.0,10093768633.0,12021734320.0,-9692904913.0,,12422598040.0,12422598040.0
Vay dài hạn đến hạn trả(Thuyết minh số 23.3),Vay dài hạn đến hạn trả(Thuyết minh số 23.3),Vay dài hạn đến hạn trả(Thuyết minh số 23.3),400.902.232.318,400.902.232.318,-,(398.352.244.556),190.654.379.393,193.204.367.155,193.204.367.155,400902232318.0,400902232318.0,,-398352244556.0,190654379393.0,193204367155.0,193204367155.0
Dài hạn,Dài hạn,Dài hạn,333.837.888.168,333.837.888.168,120.869.461.894,-,(190.654.379.393),264.052.970.669,264.052.970.669,333837888168.0,333837888168.0,120869461894.0,,-190654379393.0,264052970669.0,264052970669.0
Vay dài hạn từ ngân hàng(Thuyết minh số 23.3),Vay dài hạn từ ngân hàng(Thuyết minh số 23.3),Vay dài hạn từ ngân hàng(Thuyết minh số 23.3),333.837.888.168,333.837.888.168,120.869.461.894,-,(190.654.379.393),264.052.970.669,264.052.970.669,333837888168.0,333837888168.0,120869461894.0,,-190654379393.0,264052970669.0,264052970669.0
Tổng công,Tổng công,Tổng công,4.613.316.370.892,4.613.316.370.892,11.315.210.632.868,(11.586.863.674.779),-,4.341.663.328.981,4.341.663.328.981,4613316370892.0,4613316370892.0,11315210632868.0,-11586863674779.0,,4341663328981.0,4341663328981.0
