row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,70.327.084.797,58.208.763.869,70327084797.0,58208763869.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,33.964.208.221,27.265.853.248,33964208221.0,27265853248.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,17.200.551.630,15.292.754.412,17200551630.0,15292754412.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,922.730.356,3.827.642.916,922730356.0,3827642916.0
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,811.335.416,366.931.566,811335416.0,366931566.0
Khác,Khác,Khác,17.428.259.174,11.455.581.727,17428259174.0,11455581727.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,570.702.635.365,473.090.910.198,570702635365.0,473090910198.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,316.393.702.684,256.843.200.535,316393702684.0,256843200535.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,85.202.091.899,89.079.036.809,85202091899.0,89079036809.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,76.027.704.117,61.980.615.709,76027704117.0,61980615709.0
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,13.907.637.094,11.944.690.189,13907637094.0,11944690189.0
Khác,Khác,Khác,79.171.499.571,53.243.366.956,79171499571.0,53243366956.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,641.029.720.162,531.299.674.067,641029720162.0,531299674067.0
