row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Giá vốn từ hoạt động chuyển nhượng bất động sản,Giá vốn từ hoạt động chuyển nhượng bất động sản,Giá vốn từ hoạt động chuyển nhượng bất động sản,475.390.770.209,301.263.252.998,475390770209.0,301263252998.0
Giá vốn hoạt động cho thuê và các hoạt động khác,Giá vốn hoạt động cho thuê và các hoạt động khác,Giá vốn hoạt động cho thuê và các hoạt động khác,34.854.057.917,96.440.097.314,34854057917.0,96440097314.0
Tổng,Tổng,Tổng,510.244.828.126,397.703.350.312,510244828126.0,397703350312.0
6.3 Doanh thu hoạt động tài chính,6.3 Doanh thu hoạt động tài chính,6.3 Doanh thu hoạt động tài chính,6.3 Doanh thu hoạt động tài chính,6.3 Doanh thu hoạt động tài chính,,
,,,Năm 2022VND,Năm 2021VND,,
Lãi từ chuyển nhượng cổ phần,6.3 Doanh thu hoạt động tài chính > Lãi từ chuyển nhượng cổ phần,Lãi từ chuyển nhượng cổ phần,109.250.000.000,230.040.000.000,109250000000.0,230040000000.0
"Cổ tức, lợi nhuận được chia","6.3 Doanh thu hoạt động tài chính > Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",79.301.007.285,167.480.329.318,79301007285.0,167480329318.0
Lãi tiền gửi,6.3 Doanh thu hoạt động tài chính > Lãi tiền gửi,Lãi tiền gửi,17.892.327.888,13.998.018.229,17892327888.0,13998018229.0
Doanh thu tài chính khác (*),6.3 Doanh thu hoạt động tài chính > Doanh thu tài chính khác (*),Doanh thu tài chính khác (*),25.600.000.000,-,25600000000.0,
Tổng,6.3 Doanh thu hoạt động tài chính > Tổng,Tổng,232.043.335.173,411.518.347.547,232043335173.0,411518347547.0
Trong đó: doanh thu với các bên liên quan,6.3 Doanh thu hoạt động tài chính > Trong đó: doanh thu với các bên liên quan,Trong đó: doanh thu với các bên liên quan,79.301.007.285,82.452.369.988,79301007285.0,82452369988.0
Công ty CP Đầu tư và kinh doanh Bất động sản Hải Phát,6.3 Doanh thu hoạt động tài chính > Công ty CP Đầu tư và kinh doanh Bất động sản Hải Phát,Công ty CP Đầu tư và kinh doanh Bất động sản Hải Phát,79.301.007.285,82.452.369.988,79301007285.0,82452369988.0
